//////////////////////////////////////////////////////////////////////////////////////											
// EventItemBag 61											
//	[ Start  ] 	2011-11-23									
//	[ Latest ]	2014-08-14 02:09 PM									
//	[ Author ]	김의건									
//	[ Version ]	0.0.0.4									
//	[ Text ]	신규 세트 아이템 추가									
//	[ Desc ]										
//////////////////////////////////////////////////////////////////////////////////////											
//레벨대를 지정하여 해당 레벨대에 맞는 아이템을 드랍											
//한번에 여러 개의 아이템을 드랍할수도 있음											
//4번 카테고리 설정 시 아이템 드랍과 함께 젠 드랍도 설정 가능											
//1. 레벨대											
//Index	Level_min	Level_max									
0	4	12	0	0	1	1	1	1	0	5220	//서팬트석궁
0	4	4	0	0	1	1	1	1	0	5320	//타이거보우
0	4	5	0	0	1	1	1	1	0	5420	//실버보우
0	4	11	0	0	1	1	1	1	0	5520	//빛의석궁
//지팡이류											
0	5	6	0	0	1	1	1	1	0	1890	//부활의지팡이
0	5	5	0	0	1	1	1	1	0	3290	//전설의지팡이
0	5	4	0	0	1	1	1	1	0	4090	//고르곤지팡이
0	5	3	0	0	1	1	1	1	0	5090	//번개지팡이
//서(소환술사 보조무기)											
0	5	22	0	0	1	1	1	1	0	6080	//닐의서
0	5	21	0	0	1	1	1	1	0	6280	//사아무트의서
0	5	23	0	0	1	1	1	1	0	6480	//라글의서
//셉터류											
0	2	8	0	0	1	1	1	1	0	6150	//베틀셉터
//스틱류											
0	5	16	0	0	1	1	1	1	0	6550	//레드윙스틱
0	5	15	0	0	1	1	1	1	0	6450	//바이올렌윈드스틱
0	5	14	0	0	1	1	1	1	0	6350	//미스터리스틱
//투구류											
0	7	5	0	0	1	1	1	1	0	8003	//가죽헬멧
0	7	0	0	0	1	1	1	1	0	7903	//청동투구
0	7	8	0	0	1	1	1	1	0	7803	//황동헬멧
0	7	6	0	0	1	1	1	1	0	7703	//비늘헬멧
0	7	9	0	0	1	1	1	1	0	7603	//철판헬멧
0	7	1	0	0	1	1	1	1	0	7503	//드라곤투구
0	7	2	0	0	1	1	1	1	0	8013	//패드투구
0	7	4	0	0	1	1	1	1	0	7913	//뼈헬멧
0	7	7	0	0	1	1	1	1	0	7813	//스핑크스마스크
0	7	3	0	0	1	1	1	1	0	7713	//전설의헬멧
0	7	10	0	0	1	1	1	1	0	8023	//넝쿨헬멧
0	7	11	0	0	1	1	1	1	0	7923	//실크헬멧
0	7	12	0	0	1	1	1	1	0	7823	//바람의헬멧
0	7	13	0	0	1	1	1	1	0	7723	//정령헬멧
0	7	14	0	0	1	1	1	1	0	7623	//수호헬멧
0	7	39	0	0	1	1	1	1	0	8033	//바이올렌윈드헬멧
0	7	40	0	0	1	1	1	1	0	7933	//레드윙헬멧
0	7	25	0	0	1	1	1	1	0	8041	//라운드마스크
//갑옷류											
0	8	5	0	0	1	1	1	1	0	8001	//가죽갑옷
0	8	0	0	0	1	1	1	1	0	7901	//청동갑옷
0	8	8	0	0	1	1	1	1	0	7801	//황동갑옷
0	8	6	0	0	1	1	1	1	0	7701	//비늘갑옷
0	8	9	0	0	1	1	1	1	0	7601	//철판갑옷
0	8	1	0	0	1	1	1	1	0	7501	//드라곤갑옷
0	8	2	0	0	1	1	1	1	0	8011	//패드갑옷
0	8	4	0	0	1	1	1	1	0	7911	//뼈갑옷
0	8	7	0	0	1	1	1	1	0	7811	//스핑크스갑옷
0	8	3	0	0	1	1	1	1	0	7711	//전설의갑옷
0	8	10	0	0	1	1	1	1	0	8021	//넝쿨갑옷
0	8	11	0	0	1	1	1	1	0	7921	//실크갑옷
0	8	12	0	0	1	1	1	1	0	7821	//바람의갑옷
0	8	13	0	0	1	1	1	1	0	7721	//정령갑옷
0	8	14	0	0	1	1	1	1	0	7621	//수호갑옷
0	8	39	0	0	1	1	1	1	0	8031	//바이올렌윈드갑옷
0	8	40	0	0	1	1	1	1	0	7931	//레드윙갑옷
0	8	25	0	0	1	1	1	1	0	8041	//라운드갑옷
//바지류											
0	9	5	0	0	1	1	1	1	0	8002	//가죽바지
0	9	0	0	0	1	1	1	1	0	7902	//청동바지
0	9	8	0	0	1	1	1	1	0	7802	//황동바지
0	9	6	0	0	1	1	1	1	0	7702	//비늘바지
0	9	9	0	0	1	1	1	1	0	7602	//철판바지
0	9	1	0	0	1	1	1	1	0	7502	//드라곤바지
0	9	2	0	0	1	1	1	1	0	8012	//패드바지
0	9	4	0	0	1	1	1	1	0	7912	//뼈바지
0	9	7	0	0	1	1	1	1	0	7812	//스핑크스바지
0	9	3	0	0	1	1	1	1	0	7712	//전설의바지
0	9	10	0	0	1	1	1	1	0	8022	//넝쿨바지
0	9	11	0	0	1	1	1	1	0	7922	//실크바지
0	9	12	0	0	1	1	1	1	0	7822	//바람의바지
0	9	13	0	0	1	1	1	1	0	7722	//정령바지
0	9	14	0	0	1	1	1	1	0	7622	//수호바지
0	9	39	0	0	1	1	1	1	0	8032	//바이올렌윈드바지
0	9	40	0	0	1	1	1	1	0	7932	//레드윙바지
0	9	25	0	0	1	1	1	1	0	8042	//라운드바지
//장갑류											
0	10	5	0	0	1	1	1	1	0	8004	//가죽장갑
0	10	0	0	0	1	1	1	1	0	7904	//청동장갑
0	10	8	0	0	1	1	1	1	0	7804	//황동장갑
0	10	6	0	0	1	1	1	1	0	7704	//비늘장갑
0	10	9	0	0	1	1	1	1	0	7604	//철판장갑
0	10	1	0	0	1	1	1	1	0	7504	//드라곤장갑
0	10	2	0	0	1	1	1	1	0	8014	//패드장갑
0	10	4	0	0	1	1	1	1	0	7914	//뼈장갑
0	10	7	0	0	1	1	1	1	0	7814	//스핑크스장갑
0	10	3	0	0	1	1	1	1	0	7714	//전설의장갑
0	10	10	0	0	1	1	1	1	0	8024	//넝쿨장갑
0	10	11	0	0	1	1	1	1	0	7924	//실크장갑
0	10	12	0	0	1	1	1	1	0	7824	//바람의장갑
0	10	13	0	0	1	1	1	1	0	7724	//정령장갑
0	10	14	0	0	1	1	1	1	0	7624	//수호장갑
0	10	39	0	0	1	1	1	1	0	8034	//바이올렌윈드장갑
0	10	40	0	0	1	1	1	1	0	7934	//레드윙장갑
0	10	25	0	0	1	1	1	1	0	8044	//라운드장갑
//부츠류											
0	11	5	0	0	1	1	1	1	0	8005	//가죽부츠
0	11	0	0	0	1	1	1	1	0	7905	//청동부츠
0	11	8	0	0	1	1	1	1	0	7805	//황동부츠
0	11	6	0	0	1	1	1	1	0	7705	//비늘부츠
0	11	9	0	0	1	1	1	1	0	7605	//철판부츠
0	11	1	0	0	1	1	1	1	0	7505	//드라곤부츠
0	11	2	0	0	1	1	1	1	0	8015	//패드부츠
0	11	4	0	0	1	1	1	1	0	7915	//뼈부츠
0	11	7	0	0	1	1	1	1	0	7815	//스핑크스부츠
0	11	3	0	0	1	1	1	1	0	7715	//전설의부츠
0	11	10	0	0	1	1	1	1	0	8025	//넝쿨부츠
0	11	11	0	0	1	1	1	1	0	7925	//실크부츠
0	11	12	0	0	1	1	1	1	0	7825	//바람의부츠
0	11	13	0	0	1	1	1	1	0	7725	//정령부츠
0	11	14	0	0	1	1	1	1	0	7625	//수호부츠
0	11	39	0	0	1	1	1	1	0	8035	//바이올렌윈드부츠
0	11	40	0	0	1	1	1	1	0	7935	//레드윙부츠
0	11	25	0	0	1	1	1	1	0	8045	//라운드부츠
//Rate 합계										1,000,000 	/1,000,000
//101~200 레벨											
//Level_index	Type	Index	MinLevel	MaxLevel	Skill	LuckOption	AddOption	ExOption	IsSetItem	Rate	
//보석류											
1	12	30	0	0	0	0	0	0	0	10	//축복의보석묶음
1	12	31	0	0	0	0	0	0	0	20	//영혼의보석묶음
1	14	13	0	0	0	0	0	0	0	2000	//축복의보석
1	14	16	0	0	0	0	0	0	0	3000	//생명의보석
1	14	14	0	0	0	0	0	0	0	4000	//영혼의보석
1	14	22	0	0	0	0	0	0	0	5000	//창조의보석
1	12	15	0	0	0	0	0	0	0	6000	//혼돈의보석
//검류											
1	0	16	0	0	1	1	1	1	0	1135	//파괴의검
1	0	14	0	0	1	1	1	1	0	3998	//번개검
1	0	13	0	0	1	1	1	1	0	5208	//더블블레이드
1	0	5	0	0	1	1	1	1	0	5578	//블레이드
//도끼류											
1	1	8	0	0	1	1	1	1	0	10311	//반월도끼
//둔기류											
1	2	5	0	0	1	1	1	1	0	12033	//크리스탈검
1	2	7	0	0	1	1	1	1	0	10533	//엘리멘탈메이스
1	2	4	0	0	1	1	1	1	0	10033	//크리스탈모닝스타
//창류											
1	3	10	0	0	1	1	1	1	0	6522	//드라곤스피어
1	3	9	0	0	1	1	1	1	0	12022	//발록의낫
//방패류											
1	6	15	0	0	1	1	1	1	0	9511	//그랜드소울방패
1	6	13	0	0	1	1	1	1	0	9011	//드라곤방패
1	6	14	0	0	1	1	1	1	0	9111	//전설의방패
1	6	16	0	0	1	1	1	1	0	9311	//엘리멘탈방패
//활,석궁류											
1	4	17	0	0	1	1	1	1	0	7523	//홀리사이트보우
1	4	16	0	0	1	1	1	1	0	7811	//세인트크로스석궁
1	4	14	0	0	1	1	1	1	0	7903	//아쿠아골드석궁
1	4	13	0	0	1	1	1	1	0	8100	//블루윙석궁
//지팡이류											
1	5	8	0	0	1	1	1	1	0	4128	//파멸의지팡이
1	5	6	0	0	1	1	1	1	0	4032	//부활의지팡이
1	5	5	0	0	1	1	1	1	0	7118	//전설의지팡이
//서(소환술사 보조무기)											
1	5	22	0	0	1	1	1	1	0	10012	//닐의서
1	5	21	0	0	1	1	1	1	0	10111	//사아무트의서
1	5	23	0	0	1	1	1	1	0	11231	//라글의서
//셉터류											
1	2	10	0	0	1	1	1	1	0	5811	//그레이트셉터
1	2	9	0	0	1	1	1	1	0	12980	//마스터셉터
1	2	8	0	0	1	1	1	1	0	14040	//베틀셉터
//스틱류											
1	5	16	0	0	1	1	1	1	0	12090	//레드윙스틱
//투구류											
1	7	16	0	0	1	1	1	1	0	7303	//블랙드라곤투구
1	7	34	0	0	1	1	1	1	0	9403	//애쉬크로우헬멧
1	7	1	0	0	1	1	1	1	0	7503	//드라곤투구
1	7	18	0	0	1	1	1	1	0	7513	//그랜드소울헬멧
1	7	35	0	0	1	1	1	1	0	9613	//이클립스헬멧
1	7	3	0	0	1	1	1	1	0	7713	//전설의헬멧
1	7	19	0	0	1	1	1	1	0	7423	//홀리스프릿헬멧
1	7	36	0	0	1	1	1	1	0	8523	//아이리스헬멧
1	7	14	0	0	1	1	1	1	0	7623	//수호헬멧
1	7	42	0	0	1	1	1	1	0	7823	//데모닉헬멧
1	7	41	0	0	1	1	1	1	0	7903	//에이션트헬멧
1	7	39	0	0	1	1	1	1	0	8033	//바이올렌윈드헬멧
1	7	40	0	0	1	1	1	1	0	9533	//레드윙헬멧
1	7	26	0	0	1	1	1	1	0	9943	//다크소울마스크
1	7	25	0	0	1	1	1	1	0	9043	//라운드마스크
//갑옷류											
1	8	16	0	0	1	1	1	1	0	7301	//블랙드라곤갑옷
1	8	34	0	0	1	1	1	1	0	9401	//애쉬크로우갑옷
1	8	1	0	0	1	1	1	1	0	7501	//드라곤갑옷
1	8	18	0	0	1	1	1	1	0	7511	//그랜드소울갑옷
1	8	35	0	0	1	1	1	1	0	9611	//이클립스갑옷
1	8	3	0	0	1	1	1	1	0	7711	//전설의갑옷
1	8	19	0	0	1	1	1	1	0	7421	//홀리스프릿갑옷
1	8	36	0	0	1	1	1	1	0	8521	//아이리스갑옷
1	8	14	0	0	1	1	1	1	0	7621	//수호갑옷
1	8	42	0	0	1	1	1	1	0	7821	//데모닉갑옷
1	8	41	0	0	1	1	1	1	0	7901	//에이션트갑옷
1	8	39	0	0	1	1	1	1	0	8031	//바이올렌윈드갑옷
1	8	40	0	0	1	1	1	1	0	9531	//레드윙갑옷
1	8	26	0	0	1	1	1	1	0	9941	//다크소울갑옷
1	8	25	0	0	1	1	1	1	0	9041	//라운드갑옷
1	8	15	0	0	1	1	1	1	0	6501	//아틀란스갑옷
//바지류											
1	9	16	0	0	1	1	1	1	0	7302	//블랙드라곤바지
1	9	34	0	0	1	1	1	1	0	9402	//애쉬크로우바지
1	9	1	0	0	1	1	1	1	0	7502	//드라곤바지
1	9	18	0	0	1	1	1	1	0	7512	//그랜드소울바지
1	9	35	0	0	1	1	1	1	0	9612	//이클립스바지
1	9	3	0	0	1	1	1	1	0	7712	//전설의바지
1	9	19	0	0	1	1	1	1	0	7422	//홀리스프릿바지
1	9	36	0	0	1	1	1	1	0	8522	//아이리스바지
1	9	14	0	0	1	1	1	1	0	7622	//수호바지
1	9	42	0	0	1	1	1	1	0	7822	//데모닉바지
1	9	41	0	0	1	1	1	1	0	7902	//에이션트바지
1	9	39	0	0	1	1	1	1	0	8032	//바이올렌윈드바지
1	9	40	0	0	1	1	1	1	0	9532	//레드윙바지
1	9	26	0	0	1	1	1	1	0	9942	//다크소울바지
1	9	25	0	0	1	1	1	1	0	9042	//라운드바지
1	9	15	0	0	1	1	1	1	0	6502	//아틀란스바지
//장갑류											
1	10	16	0	0	1	1	1	1	0	7304	//블랙드라곤장갑
1	10	34	0	0	1	1	1	1	0	9404	//애쉬크로우장갑
1	10	1	0	0	1	1	1	1	0	7504	//드라곤장갑
1	10	18	0	0	1	1	1	1	0	7514	//그랜드소울장갑
1	10	35	0	0	1	1	1	1	0	9614	//이클립스장갑
1	10	3	0	0	1	1	1	1	0	7714	//전설의장갑
1	10	19	0	0	1	1	1	1	0	7424	//홀리스프릿장갑
1	10	36	0	0	1	1	1	1	0	8524	//아이리스장갑
1	10	14	0	0	1	1	1	1	0	7624	//수호장갑
1	10	42	0	0	1	1	1	1	0	7824	//데모닉장갑
1	10	41	0	0	1	1	1	1	0	7904	//에이션트장갑
1	10	39	0	0	1	1	1	1	0	8034	//바이올렌윈드장갑
1	10	40	0	0	1	1	1	1	0	9534	//레드윙장갑
1	10	26	0	0	1	1	1	1	0	9944	//다크소울장갑
1	10	25	0	0	1	1	1	1	0	9044	//라운드장갑
1	10	15	0	0	1	1	1	1	0	6504	//아틀란스장갑
//부츠류											
1	11	16	0	0	1	1	1	1	0	7305	//블랙드라곤부츠
1	11	34	0	0	1	1	1	1	0	9405	//애쉬크로우부츠
1	11	1	0	0	1	1	1	1	0	7505	//드라곤부츠
1	11	18	0	0	1	1	1	1	0	7515	//그랜드소울부츠
1	11	35	0	0	1	1	1	1	0	9615	//이클립스부츠
1	11	3	0	0	1	1	1	1	0	7715	//전설의부츠
1	11	19	0	0	1	1	1	1	0	7425	//홀리스프릿부츠
1	11	36	0	0	1	1	1	1	0	8525	//아이리스부츠
1	11	14	0	0	1	1	1	1	0	7625	//수호부츠
1	11	42	0	0	1	1	1	1	0	7825	//데모닉부츠
1	11	41	0	0	1	1	1	1	0	7905	//에이션트부츠
1	11	39	0	0	1	1	1	1	0	8035	//바이올렌윈드부츠
1	11	40	0	0	1	1	1	1	0	9535	//레드윙부츠
1	11	26	0	0	1	1	1	1	0	9945	//다크소울부츠
1	11	25	0	0	1	1	1	1	0	9045	//라운드부츠
1	11	15	0	0	1	1	1	1	0	6505	//아틀란스부츠
//세트아이템류											
1	11	5	0	0	0	1	1	0	1	4001	//가죽부츠
1	10	5	0	0	0	1	1	0	1	4002	//가죽장갑
1	7	5	0	0	0	1	1	0	1	4003	//가죽헬멧
1	9	5	0	0	0	1	1	0	1	4004	//가죽바지
1	8	5	0	0	0	1	1	0	1	4005	//가죽갑옷
1	2	1	0	0	0	1	1	0	1	4006	//모닝스타
1	13	8	0	0	0	1	1	0	1	4007	//얼음의반지
1	6	0	0	0	0	1	1	0	1	4008	//원형방패
1	10	2	0	0	0	1	1	0	1	4009	//패드장갑
1	9	2	0	0	0	1	1	0	1	4010	//패드바지
1	8	2	0	0	0	1	1	0	1	4011	//패드갑옷
1	7	2	0	0	0	1	1	0	1	4012	//패드투구
1	5	0	0	0	0	1	1	0	1	4013	//해골지팡이
1	13	25	0	0	0	1	1	0	1	4014	//얼음의목걸이
1	13	24	0	0	0	1	1	0	1	4015	//마법의반지
1	11	2	0	0	0	1	1	0	1	4016	//패드부츠
1	11	10	0	0	0	1	1	0	1	4017	//넝쿨부츠
1	10	10	0	0	0	1	1	0	1	4018	//넝쿨장갑
1	9	10	0	0	0	1	1	0	1	4019	//넝쿨바지
1	7	10	0	0	0	1	1	0	1	4020	//넝쿨헬멧
1	0	2	0	0	0	1	1	0	1	4021	//레이피어
1	13	22	0	0	0	1	1	0	1	4022	//땅의반지
1	8	10	0	0	0	1	1	0	1	4023	//넝쿨갑옷
//Rate 합계										1,000,000 	/1,000,000
//201~300 레벨											
//Level_index	Type	Index	MinLevel	MaxLevel	Skill	LuckOption	AddOption	ExOption	IsSetItem	Rate	
//보석류											
2	12	30	0	0	0	0	0	0	0	100	//축복의보석묶음
2	12	31	0	0	0	0	0	0	0	200	//영혼의보석묶음
2	14	13	0	0	0	0	0	0	0	3000	//축복의보석
2	14	16	0	0	0	0	0	0	0	4000	//생명의보석
2	14	14	0	0	0	0	0	0	0	5000	//영혼의보석
2	14	22	0	0	0	0	0	0	0	6000	//창조의보석
2	12	15	0	0	0	0	0	0	0	7000	//혼돈의보석
//검류											11
2	0	18	0	0	1	1	1	1	0	5111	//선더블레이드
2	0	17	0	0	1	1	1	1	0	5211	//다크브레이커
2	0	31	0	0	1	1	1	1	0	6311	//데스브로드
2	0	16	0	0	1	1	1	1	0	6411	//파괴의검
2	0	14	0	0	1	1	1	1	0	6511	//번개검
//도끼류											33
2	1	8	0	0	1	1	1	1	0	12333	//반월도끼
//둔기류											44
2	2	5	0	0	1	1	1	1	0	12044	//크리스탈검
2	2	7	0	0	1	1	1	1	0	12544	//엘리멘탈메이스
2	2	4	0	0	1	1	1	1	0	12044	//크리스탈모닝스타
//창류											66
2	3	10	0	0	1	1	1	1	0	10566	//드라곤스피어
2	3	9	0	0	1	1	1	1	0	12066	//발록의낫
//방패류											77
2	6	15	0	0	1	1	1	1	0	12577	//그랜드소울방패
2	6	13	0	0	1	1	1	1	0	9077	//드라곤방패
2	6	14	0	0	1	1	1	1	0	11177	//전설의방패
2	6	16	0	0	1	1	1	1	0	11377	//엘리멘탈방패
//활,석궁류											55
2	4	19	0	0	1	1	1	1	0	9655	//그레이트레인석궁
2	4	17	0	0	1	1	1	1	0	8755	//홀리사이트보우
2	4	16	0	0	1	1	1	1	0	11163	//세인트크로스석궁
2	4	14	0	0	1	1	1	1	0	12955	//아쿠아골드석궁
2	4	13	0	0	1	1	1	1	0	12055	//블루윙석궁
//지팡이류											22
2	5	9	0	0	1	1	1	1	0	5022	//드래곤소울지팡이
2	5	8	0	0	1	1	1	1	0	6122	//파멸의지팡이
2	5	6	0	0	1	1	1	1	0	4222	//부활의지팡이
2	5	5	0	0	1	1	1	1	0	6322	//전설의지팡이
//서(소환술사 보조무기)											95
2	5	22	0	0	1	1	1	1	0	15095	//닐의서
2	5	21	0	0	1	1	1	1	0	15195	//사아무트의서
2	5	23	0	0	1	1	1	1	0	15295	//라글의서
//셉터류											88
2	2	11	0	0	1	1	1	1	0	6788	//로드셉터
2	2	10	0	0	1	1	1	1	0	7888	//그레이트셉터
2	2	9	0	0	1	1	1	1	0	11988	//마스터셉터
2	2	8	0	0	1	1	1	1	0	11088	//베틀셉터
//스틱류											99
2	5	18	0	0	1	1	1	1	0	10999	//데모닉스틱
2	5	16	0	0	1	1	1	1	0	12099	//레드윙스틱
//투구류											3
2	7	17	0	0	1	1	1	1	0	8203	//다크피닉스투구
2	7	16	0	0	1	1	1	1	0	8303	//블랙드라곤투구
2	7	18	0	0	1	1	1	1	0	8503	//그랜드소울헬멧
2	7	19	0	0	1	1	1	1	0	9403	//홀리스프릿헬멧
2	7	42	0	0	1	1	1	1	0	8803	//데모닉헬멧
2	7	41	0	0	1	1	1	1	0	8903	//에이션트헬멧
2	7	26	0	0	1	1	1	1	0	9913	//다크소울마스크
//갑옷류											1
2	8	17	0	0	1	1	1	1	0	8201	//다크피닉스갑옷
2	8	16	0	0	1	1	1	1	0	8301	//블랙드라곤갑옷
2	8	18	0	0	1	1	1	1	0	8501	//그랜드소울갑옷
2	8	19	0	0	1	1	1	1	0	9401	//홀리스프릿갑옷
2	8	42	0	0	1	1	1	1	0	8811	//데모닉갑옷
2	8	41	0	0	1	1	1	1	0	8901	//에이션트갑옷
2	8	38	0	0	1	1	1	1	0	7801	//글로리어스갑옷
2	8	27	0	0	1	1	1	1	0	7901	//다크브리즌갑옷
2	8	26	0	0	1	1	1	1	0	9921	//다크소울갑옷
2	8	37	0	0	1	1	1	1	0	7511	//발리언트갑옷
2	8	15	0	0	1	1	1	1	0	7521	//아틀란스갑옷
//바지류											2
2	9	17	0	0	1	1	1	1	0	8202	//다크피닉스바지
2	9	16	0	0	1	1	1	1	0	8302	//블랙드라곤바지
2	9	18	0	0	1	1	1	1	0	8502	//그랜드소울바지
2	9	19	0	0	1	1	1	1	0	9402	//홀리스프릿바지
2	9	42	0	0	1	1	1	1	0	8812	//데모닉바지
2	9	41	0	0	1	1	1	1	0	8902	//에이션트바지
2	9	38	0	0	1	1	1	1	0	7802	//글로리어스바지
2	9	27	0	0	1	1	1	1	0	7902	//다크브리즌바지
2	9	26	0	0	1	1	1	1	0	9922	//다크소울바지
2	9	37	0	0	1	1	1	1	0	7512	//발리언트바지
2	9	15	0	0	1	1	1	1	0	7522	//아틀란스바지
//장갑류											4
2	10	17	0	0	1	1	1	1	0	8204	//다크피닉스장갑
2	10	16	0	0	1	1	1	1	0	8304	//블랙드라곤장갑
2	10	18	0	0	1	1	1	1	0	8504	//그랜드소울장갑
2	10	19	0	0	1	1	1	1	0	9404	//홀리스프릿장갑
2	10	42	0	0	1	1	1	1	0	8814	//데모닉장갑
2	10	41	0	0	1	1	1	1	0	8904	//에이션트장갑
2	10	38	0	0	1	1	1	1	0	7804	//글로리어스장갑
2	10	27	0	0	1	1	1	1	0	7904	//다크브리즌장갑
2	10	26	0	0	1	1	1	1	0	9924	//다크소울장갑
2	10	37	0	0	1	1	1	1	0	7514	//발리언트장갑
2	10	15	0	0	1	1	1	1	0	7524	//아틀란스장갑
//부츠류											5
2	11	17	0	0	1	1	1	1	0	8205	//다크피닉스부츠
2	11	16	0	0	1	1	1	1	0	8305	//블랙드라곤부츠
2	11	18	0	0	1	1	1	1	0	8505	//그랜드소울부츠
2	11	19	0	0	1	1	1	1	0	9405	//홀리스프릿부츠
2	11	42	0	0	1	1	1	1	0	8815	//데모닉부츠
2	11	41	0	0	1	1	1	1	0	8905	//에이션트부츠
2	11	38	0	0	1	1	1	1	0	7805	//글로리어스부츠
2	11	27	0	0	1	1	1	1	0	7905	//다크브리즌부츠
2	11	26	0	0	1	1	1	1	0	9925	//다크소울부츠
2	11	37	0	0	1	1	1	1	0	7515	//발리언트부츠
2	11	15	0	0	1	1	1	1	0	7525	//아틀란스부츠
//세트아이템류											
2	11	0	0	0	0	1	1	0	1	3810	//청동부츠
2	9	0	0	0	0	1	1	0	1	3810	//청동바지
2	8	0	0	0	0	1	1	0	1	3810	//청동갑옷
2	7	0	0	0	0	1	1	0	1	3810	//청동투구
2	10	0	0	0	0	1	1	0	1	3810	//청동장갑
2	6	9	0	0	0	1	1	0	1	3810	//철판방패
2	9	6	0	0	0	1	1	0	1	3810	//비늘바지
2	7	6	0	0	0	1	1	0	1	3810	//비늘헬멧
2	8	6	0	0	0	1	1	0	1	3810	//비늘갑옷
2	13	12	0	0	0	1	1	0	1	3810	//번개의목걸이
2	10	6	0	0	0	1	1	0	1	3810	//비늘장갑
2	11	6	0	0	0	1	1	0	1	3810	//비늘부츠
2	11	8	0	0	0	1	1	0	1	3810	//황동부츠
2	10	8	0	0	0	1	1	0	1	3810	//황동장갑
2	9	8	0	0	0	1	1	0	1	3810	//황동바지
2	8	8	0	0	0	1	1	0	1	3810	//황동갑옷
2	13	13	0	0	0	1	1	0	1	3810	//불의목걸이
2	7	8	0	0	0	1	1	0	1	3810	//황동헬멧
2	11	9	0	0	0	1	1	0	1	3810	//철판부츠
2	10	9	0	0	0	1	1	0	1	3810	//철판장갑
2	8	9	0	0	0	1	1	0	1	3810	//철판갑옷
2	13	23	0	0	0	1	1	0	1	3810	//바람의반지
2	13	9	0	0	0	1	1	0	1	3810	//독의반지
2	7	9	0	0	0	1	1	0	1	3810	//철판헬멧
2	9	9	0	0	0	1	1	0	1	3810	//철판바지
2	11	4	0	0	0	1	1	0	1	3810	//뼈부츠
2	9	4	0	0	0	1	1	0	1	3810	//뼈바지
