//////////////////////////////////////////////////////////////////////////////////////													
// [칸투르 폐허]	EachMonsterBag37												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
													
//사냥 마리 수	32400												
													
//* 보석 원석	몬스터 속성												
//몬스터 인덱스		아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
352	-1	9	35	0	0	0	0	2	0	0	0	650	//이클립스바지
352	-1	11	35	0	0	0	0	2	0	0	0	650	//이클립스부츠
352	-1	7	36	0	0	0	0	2	0	0	0	650	//아이리스헬멧
352	-1	8	36	0	0	0	0	2	0	0	0	650	//아이리스갑옷
352	-1	9	36	0	0	0	0	2	0	0	0	650	//아이리스바지
352	-1	11	36	0	0	0	0	2	0	0	0	650	//아이리스부츠
352	-1	7	41	0	0	0	0	2	0	0	0	650	//에이션트헬멧
352	-1	8	41	0	0	0	0	2	0	0	0	650	//에이션트갑옷
352	-1	9	41	0	0	0	0	2	0	0	0	650	//에이션트바지
352	-1	11	41	0	0	0	0	2	0	0	0	650	//에이션트부츠
352	-1	7	60	0	0	0	0	2	0	0	0	650	//스톰자하드투구
352	-1	8	60	0	0	0	0	2	0	0	0	650	//스톰자하드갑옷
352	-1	9	60	0	0	0	0	2	0	0	0	650	//스톰자하드바지
352	-1	8	15	0	0	0	0	2	0	0	0	650	//아틀란스갑옷
352	-1	10	15	0	0	0	0	2	0	0	0	650	//아틀란스장갑
352	-1	9	15	0	0	0	0	2	0	0	0	650	//아틀란스바지
352	-1	11	15	0	0	0	0	2	0	0	0	650	//아틀란스부츠
352	-1	7	18	0	0	0	0	2	0	0	0	650	//그랜드소울헬멧
352	-1	10	18	0	0	0	0	2	0	0	0	650	//그랜드소울장갑
352	-1	11	18	0	0	0	0	2	0	0	0	650	//그랜드소울부츠
352	-1	7	42	0	0	0	0	2	0	0	0	650	//데모닉헬멧
352	-1	10	42	0	0	0	0	2	0	0	0	650	//데모닉장갑
352	-1	11	42	0	0	0	0	2	0	0	0	650	//데모닉부츠
352	-1	10	19	0	0	0	0	2	0	0	0	650	//홀리스프릿장갑
352	-1	11	19	0	0	0	0	2	0	0	0	650	//홀리스프릿부츠
352	-1	10	27	0	0	0	0	2	0	0	0	650	//다크브리즌장갑
352	-1	7	16	0	0	0	0	2	0	0	0	650	//블랙드라곤투구
352	-1	10	16	0	0	0	0	2	0	0	0	650	//블랙드라곤장갑
352	-1	11	16	0	0	0	0	2	0	0	0	650	//블랙드라곤부츠
352	-1	10	94	0	0	0	0	2	0	0	0	650	//히라트장갑
352	-1	10	95	0	0	0	0	2	0	0	0	650	//세이트장갑
352	-1	11	61	0	0	0	0	2	0	0	0	650	//피어싱그로브부츠
352	-1	15	14	0	0	0	0	0	0	0	0	100	//텔레키네시스법서
352	-1	12	18	0	0	0	0	0	0	0	0	100	//아이스애로우구슬
352	-1	15	26	0	0	0	0	0	0	0	0	100	//위크니스양피지
352	-1	15	17	0	0	0	0	0	0	0	0	100	//서든아이스법서
352	-1	15	27	0	0	0	0	0	0	0	0	100	//이너베이션양피지
352	-1	12	277	0	0	0	0	0	0	0	0	100	//브래쉬스크롤
//아이언라이더 엑설런트													
352	-1	4	32	0	0	0	0	2	0	1	0	2	//전투화살통
352	-1	1	7	0	0	0	0	2	0	1	0	2	//라르칸도끼
352	-1	1	8	0	0	0	0	2	0	1	0	2	//반월도끼
352	-1	4	4	0	0	0	0	2	0	1	0	2	//타이거보우
352	-1	4	12	0	0	0	0	2	0	1	0	2	//서펜트석궁
352	-1	4	5	0	0	0	0	2	0	1	0	2	//실버보우
352	-1	0	10	0	0	0	0	2	0	1	0	2	//빛의검
352	-1	0	11	0	0	0	0	2	0	1	0	2	//전설의검
352	-1	0	13	0	0	0	0	2	0	1	0	2	//더블블레이드
352	-1	0	15	0	0	0	0	2	0	1	0	2	//거대한검
352	-1	0	32	0	0	0	0	2	0	1	0	2	//세크리드글러브
352	-1	0	12	0	0	0	0	2	0	1	0	2	//태양검
352	-1	3	0	0	0	0	0	2	0	1	0	2	//광선봉
352	-1	3	4	0	0	0	0	2	0	1	0	2	//서펜트스피어
352	-1	3	8	0	0	0	0	2	0	1	0	2	//그레이트사이드
352	-1	5	3	0	0	0	0	2	0	1	0	2	//번개지팡이
352	-1	5	4	0	0	0	0	2	0	1	0	2	//고르곤지팡이
352	-1	5	15	0	0	0	0	2	0	1	0	2	//바이올렌윈드스틱
352	-1	5	21	0	0	0	0	2	0	1	0	2	//사아무트의서
352	-1	2	8	0	0	0	0	2	0	1	0	2	//배틀셉터
352	-1	6	8	0	0	0	0	2	0	1	0	2	//타워방패
352	-1	6	31	0	0	0	0	2	0	1	0	2	//알라크란실드
352	-1	6	11	0	0	0	0	2	0	1	0	2	//서펜트방패
352	-1	6	14	0	0	0	0	2	0	1	0	2	//전설의방패
352	-1	6	12	0	0	0	0	2	0	1	0	2	//브론즈방패
352	-1	7	13	0	0	0	0	2	0	1	0	2	//정령헬멧
352	-1	9	13	0	0	0	0	2	0	1	0	2	//정령바지
352	-1	11	13	0	0	0	0	2	0	1	0	2	//정령부츠
352	-1	7	92	0	0	0	0	2	0	1	0	2	//그루힐헬멧
352	-1	10	92	0	0	0	0	2	0	1	0	2	//그루힐장갑
352	-1	9	92	0	0	0	0	2	0	1	0	2	//그루힐바지
352	-1	7	9	0	0	0	0	2	0	1	0	2	//철판헬멧
352	-1	8	9	0	0	0	0	2	0	1	0	2	//철판갑옷
352	-1	10	9	0	0	0	0	2	0	1	0	2	//철판장갑
352	-1	9	9	0	0	0	0	2	0	1	0	2	//철판바지
352	-1	11	9	0	0	0	0	2	0	1	0	2	//철판부츠
352	-1	7	25	0	0	0	0	2	0	1	0	2	//라운드마스크
352	-1	10	25	0	0	0	0	2	0	1	0	2	//라운드장갑
352	-1	9	25	0	0	0	0	2	0	1	0	2	//라운드바지
352	-1	11	25	0	0	0	0	2	0	1	0	2	//라운드부츠
352	-1	7	3	0	0	0	0	2	0	1	0	2	//전설의헬멧
352	-1	8	3	0	0	0	0	2	0	1	0	2	//전설의갑옷
352	-1	9	3	0	0	0	0	2	0	1	0	2	//전설의바지
352	-1	11	3	0	0	0	0	2	0	1	0	2	//전설의부츠
352	-1	7	40	0	0	0	0	2	0	1	0	2	//레드윙헬멧
352	-1	8	40	0	0	0	0	2	0	1	0	2	//레드윙갑옷
352	-1	9	40	0	0	0	0	2	0	1	0	2	//레드윙바지
352	-1	11	40	0	0	0	0	2	0	1	0	2	//레드윙부츠
352	-1	7	59	0	0	0	0	2	0	1	0	2	//세크리드파이어투구
352	-1	11	59	0	0	0	0	2	0	1	0	2	//세크리드파이어부츠
352	-1	7	14	0	0	0	0	2	0	1	0	2	//수호헬멧
352	-1	8	14	0	0	0	0	2	0	1	0	2	//수호갑옷
352	-1	10	14	0	0	0	0	2	0	1	0	2	//수호장갑
352	-1	9	14	0	0	0	0	2	0	1	0	2	//수호바지
352	-1	11	14	0	0	0	0	2	0	1	0	2	//수호부츠
352	-1	7	1	0	0	0	0	2	0	1	0	2	//드라곤투구
352	-1	10	1	0	0	0	0	2	0	1	0	2	//드라곤장갑
352	-1	9	1	0	0	0	0	2	0	1	0	2	//드라곤바지
352	-1	11	1	0	0	0	0	2	0	1	0	2	//드라곤부츠
352	-1	10	26	0	0	0	0	2	0	1	0	2	//다크소울장갑
//사티로스 85													180
353	-1	4	13	0	0	0	2	2	0	0	0	630	//블루윙석궁
353	-1	4	14	0	0	0	2	2	0	0	0	630	//아쿠아골드석궁
353	-1	4	16	0	0	0	2	2	0	0	0	630	//세인트크로스석궁
353	-1	2	5	0	0	0	2	2	0	0	0	630	//크리스탈검
353	-1	0	16	0	0	0	2	2	0	0	0	630	//파괴의검
353	-1	0	33	0	0	0	2	2	0	0	0	630	//홀리스톰클로
353	-1	3	18	0	0	0	2	2	0	0	0	630	//알라크란랜스
353	-1	3	15	0	0	0	2	2	0	0	0	630	//플루마랜스
353	-1	5	6	0	0	0	2	2	0	0	0	630	//부활의지팡이
353	-1	5	17	0	0	0	2	2	0	0	0	630	//에이션트스틱
353	-1	2	9	0	0	0	2	2	0	0	0	630	//마스터셉터
353	-1	2	10	0	0	0	2	2	0	0	0	630	//그레이트셉터
353	-1	6	21	0	0	0	2	2	0	0	0	630	//크로스실드
353	-1	6	30	0	0	0	2	2	0	0	0	630	//플루마실드
353	-1	6	15	0	0	0	2	2	0	0	0	630	//그랜드소울방패
353	-1	6	32	0	0	0	2	2	0	0	0	630	//비스실드
353	-1	8	26	0	0	0	0	2	0	0	0	630	//다크소울갑옷
353	-1	9	26	0	0	0	0	2	0	0	0	630	//다크소울바지
353	-1	7	93	0	0	0	0	2	0	0	0	630	//프린시헬멧
353	-1	8	93	0	0	0	0	2	0	0	0	630	//프린시갑옷
353	-1	9	93	0	0	0	0	2	0	0	0	630	//프린시바지
353	-1	7	34	0	0	0	0	2	0	0	0	630	//애쉬크로우헬멧
353	-1	8	34	0	0	0	0	2	0	0	0	630	//애쉬크로우갑옷
353	-1	9	34	0	0	0	0	2	0	0	0	630	//애쉬크로우바지
353	-1	11	34	0	0	0	0	2	0	0	0	630	//애쉬크로우부츠
353	-1	7	35	0	0	0	0	2	0	0	0	630	//이클립스헬멧
353	-1	8	35	0	0	0	0	2	0	0	0	630	//이클립스갑옷
353	-1	9	35	0	0	0	0	2	0	0	0	630	//이클립스바지
353	-1	11	35	0	0	0	0	2	0	0	0	630	//이클립스부츠
353	-1	7	36	0	0	0	0	2	0	0	0	630	//아이리스헬멧
353	-1	8	36	0	0	0	0	2	0	0	0	630	//아이리스갑옷
353	-1	9	36	0	0	0	0	2	0	0	0	630	//아이리스바지
353	-1	11	36	0	0	0	0	2	0	0	0	630	//아이리스부츠
353	-1	7	41	0	0	0	0	2	0	0	0	630	//에이션트헬멧
353	-1	8	41	0	0	0	0	2	0	0	0	630	//에이션트갑옷
353	-1	9	41	0	0	0	0	2	0	0	0	630	//에이션트바지
353	-1	7	60	0	0	0	0	2	0	0	0	630	//스톰자하드투구
353	-1	8	60	0	0	0	0	2	0	0	0	630	//스톰자하드갑옷
353	-1	9	60	0	0	0	0	2	0	0	0	630	//스톰자하드바지
353	-1	8	15	0	0	0	0	2	0	0	0	630	//아틀란스갑옷
353	-1	10	15	0	0	0	0	2	0	0	0	630	//아틀란스장갑
353	-1	9	15	0	0	0	0	2	0	0	0	630	//아틀란스바지
353	-1	11	15	0	0	0	0	2	0	0	0	630	//아틀란스부츠
353	-1	7	18	0	0	0	0	2	0	0	0	630	//그랜드소울헬멧
353	-1	10	18	0	0	0	0	2	0	0	0	630	//그랜드소울장갑
353	-1	11	18	0	0	0	0	2	0	0	0	630	//그랜드소울부츠
353	-1	7	42	0	0	0	0	2	0	0	0	630	//데모닉헬멧
353	-1	10	42	0	0	0	0	2	0	0	0	630	//데모닉장갑
353	-1	11	42	0	0	0	0	2	0	0	0	630	//데모닉부츠
353	-1	7	19	0	0	0	0	2	0	0	0	630	//홀리스프릿헬멧
353	-1	10	19	0	0	0	0	2	0	0	0	630	//홀리스프릿장갑
353	-1	11	19	0	0	0	0	2	0	0	0	630	//홀리스프릿부츠
353	-1	10	27	0	0	0	0	2	0	0	0	630	//다크브리즌장갑
353	-1	11	27	0	0	0	0	2	0	0	0	630	//다크브리즌부츠
353	-1	7	16	0	0	0	0	2	0	0	0	630	//블랙드라곤투구
353	-1	10	16	0	0	0	0	2	0	0	0	630	//블랙드라곤장갑
353	-1	9	16	0	0	0	0	2	0	0	0	630	//블랙드라곤바지
353	-1	11	16	0	0	0	0	2	0	0	0	630	//블랙드라곤부츠
353	-1	10	94	0	0	0	0	2	0	0	0	630	//히라트장갑
353	-1	11	94	0	0	0	0	2	0	0	0	630	//히라트부츠
353	-1	10	95	0	0	0	0	2	0	0	0	630	//세이트장갑
353	-1	11	95	0	0	0	0	2	0	0	0	630	//세이트부츠
353	-1	11	61	0	0	0	0	2	0	0	0	630	//피어싱그로브부츠
353	-1	10	24	0	0	0	0	2	0	0	0	630	//레드스프릿장갑
353	-1	15	16	0	0	0	0	0	0	0	0	50	//데쓰포이즌법서
353	-1	15	18	0	0	0	0	0	0	0	0	50	//헬버스트법서
353	-1	15	29	0	0	0	0	0	0	0	0	50	//기간틱스톰법서
353	-1	15	28	0	0	0	0	0	0	0	0	50	//마력증대법서
//사티로스 엑설런트													
353	-1	4	32	0	0	0	0	2	0	1	0	2	//전투화살통
353	-1	1	7	0	0	0	0	2	0	1	0	2	//라르칸도끼
353	-1	1	8	0	0	0	0	2	0	1	0	2	//반월도끼
353	-1	4	12	0	0	0	0	2	0	1	0	2	//서펜트석궁
353	-1	4	5	0	0	0	0	2	0	1	0	2	//실버보우
353	-1	0	11	0	0	0	0	2	0	1	0	2	//전설의검
353	-1	0	13	0	0	0	0	2	0	1	0	2	//더블블레이드
353	-1	0	15	0	0	0	0	2	0	1	0	2	//거대한검
353	-1	0	32	0	0	0	0	2	0	1	0	2	//세크리드글러브
353	-1	0	12	0	0	0	0	2	0	1	0	2	//태양검
353	-1	3	0	0	0	0	0	2	0	1	0	2	//광선봉
353	-1	0	14	0	0	0	0	2	0	1	0	2	//번개검
353	-1	0	21	0	0	0	0	2	0	1	0	150	//데스블레이드
353	-1	3	4	0	0	0	0	2	0	1	0	2	//서펜트스피어
353	-1	3	8	0	0	0	0	2	0	1	0	2	//그레이트사이드
353	-1	5	3	0	0	0	0	2	0	1	0	2	//번개지팡이
353	-1	5	4	0	0	0	0	2	0	1	0	2	//고르곤지팡이
353	-1	5	5	0	0	0	0	2	0	1	0	2	//전설의지팡이
353	-1	5	15	0	0	0	0	2	0	1	0	2	//바이올렌윈드스틱
353	-1	5	16	0	0	0	0	2	0	1	0	2	//레드윙스틱
353	-1	5	21	0	0	0	0	2	0	1	0	2	//사아무트의서
353	-1	5	22	0	0	0	0	2	0	1	0	2	//닐의서
353	-1	2	8	0	0	0	0	2	0	1	0	2	//배틀셉터
353	-1	6	11	0	0	0	0	2	0	1	0	2	//서펜트방패
353	-1	6	14	0	0	0	0	2	0	1	0	2	//전설의방패
353	-1	6	12	0	0	0	0	2	0	1	0	2	//브론즈방패
353	-1	6	13	0	0	0	0	2	0	1	0	2	//드라곤방패
353	-1	9	13	0	0	0	0	2	0	1	0	2	//정령바지
353	-1	7	92	0	0	0	0	2	0	1	0	2	//그루힐헬멧
353	-1	8	92	0	0	0	0	2	0	1	0	2	//그루힐갑옷
353	-1	9	92	0	0	0	0	2	0	1	0	2	//그루힐바지
353	-1	7	9	0	0	0	0	2	0	1	0	2	//철판헬멧
353	-1	8	9	0	0	0	0	2	0	1	0	2	//철판갑옷
353	-1	10	9	0	0	0	0	2	0	1	0	2	//철판장갑
353	-1	9	9	0	0	0	0	2	0	1	0	2	//철판바지
353	-1	11	9	0	0	0	0	2	0	1	0	2	//철판부츠
353	-1	7	25	0	0	0	0	2	0	1	0	2	//라운드마스크
353	-1	10	25	0	0	0	0	2	0	1	0	2	//라운드장갑
353	-1	9	25	0	0	0	0	2	0	1	0	2	//라운드바지
353	-1	11	25	0	0	0	0	2	0	1	0	2	//라운드부츠
353	-1	7	3	0	0	0	0	2	0	1	0	2	//전설의헬멧
353	-1	8	3	0	0	0	0	2	0	1	0	2	//전설의갑옷
353	-1	9	3	0	0	0	0	2	0	1	0	2	//전설의바지
353	-1	11	3	0	0	0	0	2	0	1	0	2	//전설의부츠
353	-1	7	40	0	0	0	0	2	0	1	0	2	//레드윙헬멧
353	-1	8	40	0	0	0	0	2	0	1	0	2	//레드윙갑옷
353	-1	9	40	0	0	0	0	2	0	1	0	2	//레드윙바지
353	-1	11	40	0	0	0	0	2	0	1	0	2	//레드윙부츠
353	-1	7	59	0	0	0	0	2	0	1	0	2	//세크리드파이어투구
353	-1	11	59	0	0	0	0	2	0	1	0	2	//세크리드파이어부츠
