//////////////////////////////////////////////////////////////////////////////////////												
// [크라이울프]	EachMonsterBag34											
// [ Start  ] 	2015-03-20											
// [ Latest ]	2015-03-20 17:26											
// [ Author ]	박혜진											
// [ Version ]	0.0.0.1											
// [ Text ]												
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트											
//////////////////////////////////////////////////////////////////////////////////////												
												
//사냥 마리 수	32400											
												
//* 펜릴뿔피리 재료 드롭												
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)
310	-1	8	16	0	0	0	0	2	0	0	0	1615
310	-1	9	16	0	0	0	0	2	0	0	0	1615
310	-1	7	94	0	0	0	0	2	0	0	0	1615
310	-1	10	94	0	0	0	0	2	0	0	0	1615
310	-1	9	94	0	0	0	0	2	0	0	0	1615
310	-1	11	94	0	0	0	0	2	0	0	0	1615
310	-1	7	95	0	0	0	0	2	0	0	0	1615
310	-1	10	95	0	0	0	0	2	0	0	0	1615
310	-1	9	95	0	0	0	0	2	0	0	0	1615
310	-1	11	95	0	0	0	0	2	0	0	0	1615
310	-1	7	61	0	0	0	0	2	0	0	0	1615
310	-1	9	61	0	0	0	0	2	0	0	0	1615
310	-1	11	61	0	0	0	0	2	0	0	0	1615
310	-1	7	24	0	0	0	0	2	0	0	0	1615
310	-1	10	24	0	0	0	0	2	0	0	0	1615
310	-1	11	24	0	0	0	0	2	0	0	0	1615
310	-1	7	17	0	0	0	0	2	0	0	0	1615
310	-1	10	17	0	0	0	0	2	0	0	0	1615
310	-1	9	17	0	0	0	0	2	0	0	0	1615
310	-1	11	17	0	0	0	0	2	0	0	0	1615
310	-1	10	22	0	0	0	0	2	0	0	0	1615
310	-1	11	22	0	0	0	0	2	0	0	0	1615
310	-1	10	20	0	0	0	0	2	0	0	0	1615
310	-1	11	20	0	0	0	0	2	0	0	0	1615
310	-1	10	28	0	0	0	0	2	0	0	0	1615
310	-1	11	28	0	0	0	0	2	0	0	0	1615
310	-1	10	37	0	0	0	0	2	0	0	0	1615
310	-1	7	38	0	0	0	0	2	0	0	0	1615
310	-1	10	38	0	0	0	0	2	0	0	0	1615
310	-1	10	21	0	0	0	0	2	0	0	0	1615
//펜릴의 뿔피리 재료 												
310	-1	13	32	0	0	0	0	0	0	0	0	1000
310	-1	13	33	0	0	0	0	0	0	0	0	1000
//해머스카우트 엑설런트												
310	-1	1	8	0	0	0	0	2	0	1	0	2
310	-1	2	4	0	0	0	0	2	0	1	0	2
310	-1	4	5	0	0	0	0	2	0	1	0	2
310	-1	4	13	0	0	0	0	2	0	1	0	2
310	-1	4	14	0	0	0	0	2	0	1	0	2
310	-1	0	12	0	0	0	0	2	0	1	0	2
310	-1	0	14	0	0	0	0	2	0	1	0	2
310	-1	2	5	0	0	0	0	2	0	1	0	2
310	-1	3	9	0	0	0	0	2	0	1	0	2
310	-1	3	8	0	0	0	0	2	0	1	0	2
310	-1	3	14	0	0	0	0	2	0	1	0	2
310	-1	3	18	0	0	0	0	2	0	1	0	2
310	-1	5	5	0	0	0	0	2	0	1	0	2
310	-1	5	6	0	0	0	0	2	0	1	0	2
310	-1	5	16	0	0	0	0	2	0	1	0	2
310	-1	5	22	0	0	0	0	2	0	1	0	2
310	-1	5	23	0	0	0	0	2	0	1	0	2
310	-1	2	8	0	0	0	0	2	0	1	0	2
310	-1	2	9	0	0	0	0	2	0	1	0	2
310	-1	6	12	0	0	0	0	2	0	1	0	2
310	-1	6	13	0	0	0	0	2	0	1	0	2
310	-1	6	16	0	0	0	0	2	0	1	0	2
310	-1	6	21	0	0	0	0	2	0	1	0	2
310	-1	6	30	0	0	0	0	2	0	1	0	2
310	-1	8	92	0	0	0	0	2	0	1	0	2
310	-1	9	92	0	0	0	0	2	0	1	0	2
310	-1	8	25	0	0	0	0	2	0	1	0	2
310	-1	8	3	0	0	0	0	2	0	1	0	2
310	-1	8	40	0	0	0	0	2	0	1	0	2
310	-1	7	59	0	0	0	0	2	0	1	0	2
310	-1	8	59	0	0	0	0	2	0	1	0	2
310	-1	9	59	0	0	0	0	2	0	1	0	2
310	-1	8	14	0	0	0	0	2	0	1	0	2
310	-1	9	14	0	0	0	0	2	0	1	0	2
310	-1	7	1	0	0	0	0	2	0	1	0	2
310	-1	8	1	0	0	0	0	2	0	1	0	2
310	-1	9	1	0	0	0	0	2	0	1	0	2
310	-1	11	1	0	0	0	0	2	0	1	0	2
310	-1	7	26	0	0	0	0	2	0	1	0	2
310	-1	10	26	0	0	0	0	2	0	1	0	2
310	-1	9	26	0	0	0	0	2	0	1	0	2
310	-1	11	26	0	0	0	0	2	0	1	0	2
310	-1	7	93	0	0	0	0	2	0	1	0	2
310	-1	10	93	0	0	0	0	2	0	1	0	2
310	-1	11	93	0	0	0	0	2	0	1	0	2
310	-1	7	34	0	0	0	0	2	0	1	0	2
310	-1	10	34	0	0	0	0	2	0	1	0	2
310	-1	9	34	0	0	0	0	2	0	1	0	2
310	-1	11	34	0	0	0	0	2	0	1	0	2
310	-1	7	35	0	0	0	0	2	0	1	0	2
310	-1	10	35	0	0	0	0	2	0	1	0	2
310	-1	9	35	0	0	0	0	2	0	1	0	2
310	-1	11	35	0	0	0	0	2	0	1	0	2
310	-1	7	36	0	0	0	0	2	0	1	0	2
310	-1	10	36	0	0	0	0	2	0	1	0	2
310	-1	9	36	0	0	0	0	2	0	1	0	2
310	-1	11	36	0	0	0	0	2	0	1	0	2
310	-1	7	41	0	0	0	0	2	0	1	0	2
310	-1	10	41	0	0	0	0	2	0	1	0	2
310	-1	9	41	0	0	0	0	2	0	1	0	2
310	-1	11	41	0	0	0	0	2	0	1	0	2
310	-1	7	60	0	0	0	0	2	0	1	0	2
310	-1	11	60	0	0	0	0	2	0	1	0	2
310	-1	10	15	0	0	0	0	2	0	1	0	2
310	-1	11	15	0	0	0	0	2	0	1	0	2
310	-1	10	18	0	0	0	0	2	0	1	0	2
310	-1	10	42	0	0	0	0	2	0	1	0	2
310	-1	10	19	0	0	0	0	2	0	1	0	2
//랜스스카우트 97												
311	-1	2	7	0	0	0	2	2	0	0	0	1641
311	-1	4	16	0	0	0	2	2	0	0	0	1641
311	-1	4	17	0	0	0	2	2	0	0	0	1641
311	-1	0	16	0	0	0	2	2	0	0	0	1641
311	-1	0	33	0	0	0	2	2	0	0	0	1641
311	-1	3	15	0	0	0	2	2	0	0	0	1641
311	-1	3	16	0	0	0	2	2	0	0	0	1641
311	-1	3	10	0	0	0	2	2	0	0	0	1641
311	-1	5	8	0	0	0	2	2	0	0	0	1641
311	-1	2	10	0	0	0	2	2	0	0	0	1641
311	-1	8	93	0	0	0	0	2	0	0	0	1641
311	-1	8	60	0	0	0	0	2	0	0	0	1641
311	-1	8	15	0	0	0	0	2	0	0	0	1641
311	-1	7	18	0	0	0	0	2	0	0	0	1641
311	-1	8	18	0	0	0	0	2	0	0	0	1641
311	-1	9	18	0	0	0	0	2	0	0	0	1641
311	-1	7	42	0	0	0	0	2	0	0	0	1641
311	-1	8	42	0	0	0	0	2	0	0	0	1641
311	-1	9	42	0	0	0	0	2	0	0	0	1641
311	-1	7	19	0	0	0	0	2	0	0	0	1641
311	-1	8	19	0	0	0	0	2	0	0	0	1641
311	-1	9	19	0	0	0	0	2	0	0	0	1641
311	-1	11	19	0	0	0	0	2	0	0	0	1641
311	-1	7	27	0	0	0	0	2	0	0	0	1641
311	-1	8	27	0	0	0	0	2	0	0	0	1641
311	-1	9	27	0	0	0	0	2	0	0	0	1641
311	-1	11	27	0	0	0	0	2	0	0	0	1641
311	-1	7	16	0	0	0	0	2	0	0	0	1641
311	-1	8	16	0	0	0	0	2	0	0	0	1641
311	-1	9	16	0	0	0	0	2	0	0	0	1641
311	-1	7	94	0	0	0	0	2	0	0	0	1641
311	-1	10	94	0	0	0	0	2	0	0	0	1641
311	-1	9	94	0	0	0	0	2	0	0	0	1641
311	-1	11	94	0	0	0	0	2	0	0	0	1641
311	-1	7	95	0	0	0	0	2	0	0	0	1641
311	-1	10	95	0	0	0	0	2	0	0	0	1641
311	-1	9	95	0	0	0	0	2	0	0	0	1641
311	-1	11	95	0	0	0	0	2	0	0	0	1641
311	-1	7	61	0	0	0	0	2	0	0	0	1641
311	-1	9	61	0	0	0	0	2	0	0	0	1641
311	-1	11	61	0	0	0	0	2	0	0	0	1641
311	-1	7	24	0	0	0	0	2	0	0	0	1641
311	-1	10	24	0	0	0	0	2	0	0	0	1641
311	-1	11	24	0	0	0	0	2	0	0	0	1641
311	-1	7	17	0	0	0	0	2	0	0	0	1641
311	-1	10	17	0	0	0	0	2	0	0	0	1641
311	-1	9	17	0	0	0	0	2	0	0	0	1641
311	-1	11	17	0	0	0	0	2	0	0	0	1641
311	-1	10	22	0	0	0	0	2	0	0	0	1641
311	-1	11	22	0	0	0	0	2	0	0	0	1641
311	-1	10	20	0	0	0	0	2	0	0	0	1641
311	-1	11	20	0	0	0	0	2	0	0	0	1641
311	-1	10	28	0	0	0	0	2	0	0	0	1641
311	-1	11	28	0	0	0	0	2	0	0	0	1641
311	-1	10	37	0	0	0	0	2	0	0	0	1641
311	-1	7	38	0	0	0	0	2	0	0	0	1641
311	-1	10	38	0	0	0	0	2	0	0	0	1641
311	-1	10	21	0	0	0	0	2	0	0	0	1641
//펜릴의 뿔피리 재료 												
311	-1	13	32	0	0	0	0	0	0	0	0	1000
311	-1	13	33	0	0	0	0	0	0	0	0	1000
//랜스스카우트 엑설런트												
311	-1	1	8	0	0	0	0	2	0	1	0	2
311	-1	2	4	0	0	0	0	2	0	1	0	2
311	-1	4	5	0	0	0	0	2	0	1	0	2
311	-1	4	13	0	0	0	0	2	0	1	0	2
311	-1	4	14	0	0	0	0	2	0	1	0	2
311	-1	0	12	0	0	0	0	2	0	1	0	2
311	-1	0	14	0	0	0	0	2	0	1	0	2
311	-1	2	5	0	0	0	0	2	0	1	0	2
311	-1	3	9	0	0	0	0	2	0	1	0	2
311	-1	3	8	0	0	0	0	2	0	1	0	2
311	-1	3	14	0	0	0	0	2	0	1	0	2
311	-1	3	18	0	0	0	0	2	0	1	0	2
311	-1	5	5	0	0	0	0	2	0	1	0	2
311	-1	5	6	0	0	0	0	2	0	1	0	2
311	-1	5	16	0	0	0	0	2	0	1	0	2
311	-1	5	22	0	0	0	0	2	0	1	0	2
311	-1	5	23	0	0	0	0	2	0	1	0	2
311	-1	2	8	0	0	0	0	2	0	1	0	2
311	-1	2	9	0	0	0	0	2	0	1	0	2
311	-1	6	12	0	0	0	0	2	0	1	0	2
311	-1	6	13	0	0	0	0	2	0	1	0	2
311	-1	6	16	0	0	0	0	2	0	1	0	2
311	-1	6	21	0	0	0	0	2	0	1	0	2
311	-1	6	30	0	0	0	0	2	0	1	0	2
311	-1	8	92	0	0	0	0	2	0	1	0	2
311	-1	9	92	0	0	0	0	2	0	1	0	2
311	-1	8	25	0	0	0	0	2	0	1	0	2
311	-1	8	3	0	0	0	0	2	0	1	0	2
311	-1	8	40	0	0	0	0	2	0	1	0	2
311	-1	7	59	0	0	0	0	2	0	1	0	2
311	-1	8	59	0	0	0	0	2	0	1	0	2
311	-1	9	59	0	0	0	0	2	0	1	0	2
311	-1	8	14	0	0	0	0	2	0	1	0	2
311	-1	9	14	0	0	0	0	2	0	1	0	2
311	-1	7	1	0	0	0	0	2	0	1	0	2
311	-1	8	1	0	0	0	0	2	0	1	0	2
311	-1	9	1	0	0	0	0	2	0	1	0	2
311	-1	11	1	0	0	0	0	2	0	1	0	2
311	-1	7	26	0	0	0	0	2	0	1	0	2
311	-1	10	26	0	0	0	0	2	0	1	0	2
311	-1	9	26	0	0	0	0	2	0	1	0	2
311	-1	11	26	0	0	0	0	2	0	1	0	2
311	-1	7	93	0	0	0	0	2	0	1	0	2
311	-1	10	93	0	0	0	0	2	0	1	0	2
311	-1	11	93	0	0	0	0	2	0	1	0	2
311	-1	7	34	0	0	0	0	2	0	1	0	2
311	-1	10	34	0	0	0	0	2	0	1	0	2
311	-1	9	34	0	0	0	0	2	0	1	0	2
311	-1	11	34	0	0	0	0	2	0	1	0	2
311	-1	7	35	0	0	0	0	2	0	1	0	2
311	-1	10	35	0	0	0	0	2	0	1	0	2
311	-1	9	35	0	0	0	0	2	0	1	0	2
311	-1	11	35	0	0	0	0	2	0	1	0	2
311	-1	7	36	0	0	0	0	2	0	1	0	2
311	-1	10	36	0	0	0	0	2	0	1	0	2
311	-1	9	36	0	0	0	0	2	0	1	0	2
311	-1	11	36	0	0	0	0	2	0	1	0	2
311	-1	7	41	0	0	0	0	2	0	1	0	2
311	-1	10	41	0	0	0	0	2	0	1	0	2
311	-1	9	41	0	0	0	0	2	0	1	0	2
311	-1	11	41	0	0	0	0	2	0	1	0	2
311	-1	7	60	0	0	0	0	2	0	1	0	2
311	-1	11	60	0	0	0	0	2	0	1	0	2
311	-1	10	15	0	0	0	0	2	0	1	0	2
311	-1	11	15	0	0	0	0	2	0	1	0	2
311	-1	10	18	0	0	0	0	2	0	1	0	2
311	-1	10	42	0	0	0	0	2	0	1	0	2
311	-1	10	19	0	0	0	0	2	0	1	0	2
//보우스카우트 97												
312	-1	2	7	0	0	0	2	2	0	0	0	1634
312	-1	4	16	0	0	0	2	2	0	0	0	1634
312	-1	4	17	0	0	0	2	2	0	0	0	1634
312	-1	0	16	0	0	0	2	2	0	0	0	1634
312	-1	0	33	0	0	0	2	2	0	0	0	1634
312	-1	3	15	0	0	0	2	2	0	0	0	1634
312	-1	3	16	0	0	0	2	2	0	0	0	1634
312	-1	3	10	0	0	0	2	2	0	0	0	1634
312	-1	5	8	0	0	0	2	2	0	0	0	1634
312	-1	2	10	0	0	0	2	2	0	0	0	1634
312	-1	8	93	0	0	0	0	2	0	0	0	1634
312	-1	8	60	0	0	0	0	2	0	0	0	1634
312	-1	8	15	0	0	0	0	2	0	0	0	1634
312	-1	7	18	0	0	0	0	2	0	0	0	1634
312	-1	8	18	0	0	0	0	2	0	0	0	1634
312	-1	9	18	0	0	0	0	2	0	0	0	1634
312	-1	7	42	0	0	0	0	2	0	0	0	1634
312	-1	8	42	0	0	0	0	2	0	0	0	1634
312	-1	9	42	0	0	0	0	2	0	0	0	1634
312	-1	7	19	0	0	0	0	2	0	0	0	1634
312	-1	8	19	0	0	0	0	2	0	0	0	1634
312	-1	9	19	0	0	0	0	2	0	0	0	1634
312	-1	11	19	0	0	0	0	2	0	0	0	1634
312	-1	7	27	0	0	0	0	2	0	0	0	1634
312	-1	8	27	0	0	0	0	2	0	0	0	1634
312	-1	9	27	0	0	0	0	2	0	0	0	1634
312	-1	11	27	0	0	0	0	2	0	0	0	1634
312	-1	7	16	0	0	0	0	2	0	0	0	1634
312	-1	8	16	0	0	0	0	2	0	0	0	1634
312	-1	9	16	0	0	0	0	2	0	0	0	1634
312	-1	7	94	0	0	0	0	2	0	0	0	1634
312	-1	10	94	0	0	0	0	2	0	0	0	1634
312	-1	9	94	0	0	0	0	2	0	0	0	1634
312	-1	11	94	0	0	0	0	2	0	0	0	1634
312	-1	7	95	0	0	0	0	2	0	0	0	1634
312	-1	10	95	0	0	0	0	2	0	0	0	1634
312	-1	9	95	0	0	0	0	2	0	0	0	1634
312	-1	11	95	0	0	0	0	2	0	0	0	1634
312	-1	7	61	0	0	0	0	2	0	0	0	1634
312	-1	9	61	0	0	0	0	2	0	0	0	1634
312	-1	11	61	0	0	0	0	2	0	0	0	1634
312	-1	7	24	0	0	0	0	2	0	0	0	1634
312	-1	10	24	0	0	0	0	2	0	0	0	1634
312	-1	11	24	0	0	0	0	2	0	0	0	1634
312	-1	7	17	0	0	0	0	2	0	0	0	1634
312	-1	10	17	0	0	0	0	2	0	0	0	1634
312	-1	9	17	0	0	0	0	2	0	0	0	1634
312	-1	11	17	0	0	0	0	2	0	0	0	1634
312	-1	10	22	0	0	0	0	2	0	0	0	1634
312	-1	11	22	0	0	0	0	2	0	0	0	1634
312	-1	10	20	0	0	0	0	2	0	0	0	1634
312	-1	11	20	0	0	0	0	2	0	0	0	1634
312	-1	10	28	0	0	0	0	2	0	0	0	1634
312	-1	11	28	0	0	0	0	2	0	0	0	1634
312	-1	10	37	0	0	0	0	2	0	0	0	1634
312	-1	7	38	0	0	0	0	2	0	0	0	1634
312	-1	10	38	0	0	0	0	2	0	0	0	1634
312	-1	10	21	0	0	0	0	2	0	0	0	1634
//펜릴의 뿔피리 재료 												
312	-1	13	32	0	0	0	0	0	0	0	0	1000
312	-1	13	33	0	0	0	0	0	0	0	0	1000
//보우스카우트 엑설런트												
312	-1	1	8	0	0	0	0	2	0	1	0	2
312	-1	2	4	0	0	0	0	2	0	1	0	2
312	-1	4	5	0	0	0	0	2	0	1	0	2
312	-1	4	13	0	0	0	0	2	0	1	0	2
312	-1	4	14	0	0	0	0	2	0	1	0	2
312	-1	0	12	0	0	0	0	2	0	1	0	2
312	-1	0	14	0	0	0	0	2	0	1	0	2
312	-1	2	5	0	0	0	0	2	0	1	0	2
312	-1	3	9	0	0	0	0	2	0	1	0	2
312	-1	3	8	0	0	0	0	2	0	1	0	2
312	-1	3	14	0	0	0	0	2	0	1	0	2
312	-1	3	18	0	0	0	0	2	0	1	0	2
312	-1	5	5	0	0	0	0	2	0	1	0	2
312	-1	5	6	0	0	0	0	2	0	1	0	2
312	-1	5	16	0	0	0	0	2	0	1	0	2
312	-1	5	22	0	0	0	0	2	0	1	0	2
312	-1	5	23	0	0	0	0	2	0	1	0	2
312	-1	2	8	0	0	0	0	2	0	1	0	2
312	-1	2	9	0	0	0	0	2	0	1	0	2
312	-1	6	12	0	0	0	0	2	0	1	0	2
312	-1	6	13	0	0	0	0	2	0	1	0	2
312	-1	6	16	0	0	0	0	2	0	1	0	2
312	-1	6	21	0	0	0	0	2	0	1	0	2
312	-1	6	30	0	0	0	0	2	0	1	0	2
312	-1	8	92	0	0	0	0	2	0	1	0	2
312	-1	9	92	0	0	0	0	2	0	1	0	2
312	-1	8	25	0	0	0	0	2	0	1	0	2
312	-1	8	3	0	0	0	0	2	0	1	0	2
312	-1	8	40	0	0	0	0	2	0	1	0	2
312	-1	7	59	0	0	0	0	2	0	1	0	2
312	-1	8	59	0	0	0	0	2	0	1	0	2
312	-1	9	59	0	0	0	0	2	0	1	0	2
312	-1	8	14	0	0	0	0	2	0	1	0	2
312	-1	9	14	0	0	0	0	2	0	1	0	2
312	-1	7	1	0	0	0	0	2	0	1	0	2
312	-1	8	1	0	0	0	0	2	0	1	0	2
312	-1	9	1	0	0	0	0	2	0	1	0	2
312	-1	11	1	0	0	0	0	2	0	1	0	2
312	-1	7	26	0	0	0	0	2	0	1	0	2
312	-1	10	26	0	0	0	0	2	0	1	0	2
312	-1	9	26	0	0	0	0	2	0	1	0	2
312	-1	11	26	0	0	0	0	2	0	1	0	2
312	-1	7	93	0	0	0	0	2	0	1	0	2
312	-1	10	93	0	0	0	0	2	0	1	0	2
312	-1	11	93	0	0	0	0	2	0	1	0	2
312	-1	7	34	0	0	0	0	2	0	1	0	2
312	-1	10	34	0	0	0	0	2	0	1	0	2
312	-1	9	34	0	0	0	0	2	0	1	0	2
312	-1	11	34	0	0	0	0	2	0	1	0	2
312	-1	7	35	0	0	0	0	2	0	1	0	2
312	-1	10	35	0	0	0	0	2	0	1	0	2
312	-1	9	35	0	0	0	0	2	0	1	0	2
312	-1	11	35	0	0	0	0	2	0	1	0	2
312	-1	7	36	0	0	0	0	2	0	1	0	2
312	-1	10	36	0	0	0	0	2	0	1	0	2
312	-1	9	36	0	0	0	0	2	0	1	0	2
312	-1	11	36	0	0	0	0	2	0	1	0	2
312	-1	7	41	0	0	0	0	2	0	1	0	2
312	-1	10	41	0	0	0	0	2	0	1	0	2
312	-1	9	41	0	0	0	0	2	0	1	0	2
312	-1	11	41	0	0	0	0	2	0	1	0	2
312	-1	7	60	0	0	0	0	2	0	1	0	2
312	-1	11	60	0	0	0	0	2	0	1	0	2
312	-1	10	15	0	0	0	0	2	0	1	0	2
312	-1	11	15	0	0	0	0	2	0	1	0	2
312	-1	10	18	0	0	0	0	2	0	1	0	2
312	-1	10	42	0	0	0	0	2	0	1	0	2
312	-1	10	19	0	0	0	0	2	0	1	0	2
//웨어울프 118												
313	-1	4	19	0	0	0	2	2	0	0	0	3376
313	-1	4	22	0	0	0	2	2	0	0	0	3376
313	-1	0	31	0	0	0	2	2	0	0	0	3376
313	-1	0	17	0	0	0	2	2	0	0	0	3376
313	-1	0	18	0	0	0	2	2	0	0	0	3376
313	-1	0	24	0	0	0	2	2	0	0	0	3376
313	-1	0	25	0	0	0	2	2	0	0	0	3376
313	-1	0	34	0	0	0	2	2	0	0	0	3376
313	-1	5	9	0	0	0	2	2	0	0	0	3376
313	-1	5	13	0	0	0	2	2	0	0	0	3376
313	-1	5	18	0	0	0	2	2	0	0	0	3376
313	-1	2	15	0	0	0	2	2	0	0	0	3376
313	-1	8	17	0	0	0	0	2	0	0	0	3376
313	-1	8	38	0	0	0	0	2	0	0	0	3376
313	-1	9	38	0	0	0	0	2	0	0	0	3376
313	-1	7	21	0	0	0	0	2	0	0	0	3376
313	-1	9	21	0	0	0	0	2	0	0	0	3376
313	-1	8	37	0	0	0	0	2	0	0	0	3376
313	-1	9	37	0	0	0	0	2	0	0	0	3376
313	-1	8	20	0	0	0	0	2	0	0	0	3376
313	-1	8	24	0	0	0	0	2	0	0	0	3376
313	-1	9	24	0	0	0	0	2	0	0	0	3376
313	-1	8	61	0	0	0	0	2	0	0	0	3376
313	-1	8	94	0	0	0	0	2	0	0	0	3376
313	-1	8	95	0	0	0	0	2	0	0	0	3376
313	-1	10	23	0	0	0	0	2	0	0	0	3376
313	-1	11	23	0	0	0	0	2	0	0	0	3376
313	-1	7	28	0	0	0	0	2	0	0	0	3376
313	-1	8	28	0	0	0	0	2	0	0	0	3376
313	-1	9	28	0	0	0	0	2	0	0	0	3376
313	-1	7	22	0	0	0	0	2	0	0	0	3376
313	-1	9	22	0	0	0	0	2	0	0	0	3376
//펜릴의 뿔피리 재료 												
313	-1	13	32	0	0	0	0	0	0	0	0	1000
313	-1	13	33	0	0	0	0	0	0	0	0	1000
313	-1	13	34	0	0	0	0	0	0	0	0	1000
//웨어울프 엑설런트												
313	-1	2	7	0	0	0	0	2	0	1	0	2
313	-1	4	16	0	0	0	0	2	0	1	0	2
313	-1	4	17	0	0	0	0	2	0	1	0	2
313	-1	0	16	0	0	0	0	2	0	1	0	2
313	-1	0	33	0	0	0	0	2	0	1	0	2
313	-1	3	15	0	0	0	0	2	0	1	0	2
313	-1	3	16	0	0	0	0	2	0	1	0	2
313	-1	3	10	0	0	0	0	2	0	1	0	2
313	-1	5	8	0	0	0	0	2	0	1	0	2
313	-1	5	17	0	0	0	0	2	0	1	0	2
313	-1	2	10	0	0	0	0	2	0	1	0	2
313	-1	6	32	0	0	0	0	2	0	1	0	2
313	-1	8	26	0	0	0	0	2	0	1	0	2
313	-1	8	93	0	0	0	0	2	0	1	0	3
313	-1	8	34	0	0	0	0	2	0	1	0	2
313	-1	8	35	0	0	0	0	2	0	1	0	2
313	-1	8	36	0	0	0	0	2	0	1	0	2
313	-1	8	41	0	0	0	0	2	0	1	0	2
313	-1	8	60	0	0	0	0	2	0	1	0	3
313	-1	9	60	0	0	0	0	2	0	1	0	3
313	-1	8	15	0	0	0	0	2	0	1	0	3
313	-1	7	18	0	0	0	0	2	0	1	0	3
313	-1	8	18	0	0	0	0	2	0	1	0	3
313	-1	9	18	0	0	0	0	2	0	1	0	3
313	-1	11	18	0	0	0	0	2	0	1	0	3
313	-1	7	42	0	0	0	0	2	0	1	0	3
313	-1	8	42	0	0	0	0	2	0	1	0	3
313	-1	9	42	0	0	0	0	2	0	1	0	3
313	-1	11	42	0	0	0	0	2	0	1	0	3
313	-1	7	19	0	0	0	0	2	0	1	0	3
313	-1	8	19	0	0	0	0	2	0	1	0	3
313	-1	9	19	0	0	0	0	2	0	1	0	3
313	-1	7	27	0	0	0	0	2	0	1	0	3
313	-1	10	27	0	0	0	0	2	0	1	0	3
313	-1	9	27	0	0	0	0	2	0	1	0	3
313	-1	11	27	0	0	0	0	2	0	1	0	3
313	-1	7	16	0	0	0	0	2	0	1	0	3
313	-1	8	16	0	0	0	0	2	0	1	0	3
313	-1	10	16	0	0	0	0	2	0	1	0	3
313	-1	9	16	0	0	0	0	2	0	1	0	3
313	-1	11	16	0	0	0	0	2	0	1	0	3
313	-1	7	94	0	0	0	0	2	0	1	0	3
313	-1	10	94	0	0	0	0	2	0	1	0	3
313	-1	11	94	0	0	0	0	2	0	1	0	3
313	-1	7	95	0	0	0	0	2	0	1	0	3
313	-1	10	95	0	0	0	0	2	0	1	0	3
313	-1	11	95	0	0	0	0	2	0	1	0	3
313	-1	7	61	0	0	0	0	2	0	1	0	3
313	-1	11	61	0	0	0	0	2	0	1	0	3
313	-1	7	17	0	0	0	0	2	0	1	0	3
313	-1	10	17	0	0	0	0	2	0	1	0	3
313	-1	11	17	0	0	0	0	2	0	1	0	3
313	-1	10	22	0	0	0	0	2	0	1	0	3
313	-1	10	20	0	0	0	0	2	0	1	0	3
313	-1	11	20	0	0	0	0	2	0	1	0	3
313	-1	10	28	0	0	0	0	2	0	1	0	3
313	-1	10	37	0	0	0	0	2	0	1	0	3
313	-1	10	38	0	0	0	0	2	0	1	0	3
313	-1	7	24	0	0	0	0	2	0	1	0	2
313	-1	11	24	0	0	0	0	2	0	1	0	2
//스카우트(영웅) 123												
