//////////////////////////////////////////////////////////////////////////////////////													
// [라클리온]	EachMonsterBag57												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
													
//사냥 마리 수	32400												
													
//*소켓 아이템													
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
//454	-1	10	47	0	0	0	0	2	0	0	0	1000	//팬텀장갑
//454	-1	11	47	0	0	0	0	2	0	0	0	1000	//팬텀부츠
//454	-1	10	51	0	0	0	0	2	0	0	0	1000	//패왕장갑
//454	-1	11	51	0	0	0	0	2	0	0	0	1000	//패왕부츠
//454	-1	6	19	0	0	0	0	2	0	0	0	1000	//프로스트배리어
//454	-1	10	49	0	0	0	0	2	0	0	0	1000	//세라핌장갑
//454	-1	11	49	0	0	0	0	2	0	0	0	1000	//세라핌부츠
//454	-1	10	44	0	0	0	0	2	0	0	0	1000	//이터널윙장갑
//454	-1	11	44	0	0	0	0	2	0	0	0	1000	//이터널윙부츠
//454	-1	10	46	0	0	0	0	2	0	0	0	1000	//브레이브장갑
//454	-1	11	46	0	0	0	0	2	0	0	0	1000	//브레이브부츠
//454	-1	6	18	0	0	0	0	2	0	0	0	1000	//샐러맨더실드
//454	-1	14	180	0	0	0	0	0	0	0	0	725	// 아이스워커의갈기털
//454	-1	14	191	0	0	0	0	0	0	0	0	180	// 소닉조합쪽지
//454	-1	14	192	0	0	0	0	0	0	0	0	180	// 사이클론조합쪽지
//454	-1	14	193	0	0	0	0	0	0	0	0	180	// 블래스트조합쪽지
//454	-1	14	194	0	0	0	0	0	0	0	0	180	// 마그마조합쪽지
//454	-1	14	195	0	0	0	0	0	0	0	0	180	// 호른조합쪽지
//454	-1	14	196	0	0	0	0	0	0	0	0	180	// 엔젤릭조합쪽지
//454	-1	14	197	0	0	0	0	0	0	0	0	180	// 데빌크로스조합쪽지
//454	-1	14	198	0	0	0	0	0	0	0	0	180	// 미라클조합쪽지
//454	-1	14	199	0	0	0	0	0	0	0	0	180	// 스파이트조합쪽지
//454	-1	14	200	0	0	0	0	0	0	0	0	180	// 아수라조합쪽지
//454	-1	14	201	0	0	0	0	0	0	0	0	180	// 썬더조합쪽지
//454	-1	14	202	0	0	0	0	0	0	0	0	180	// 스피릿조합쪽지
//454	-1	14	203	0	0	0	0	0	0	0	0	180	// 프릭클조합쪽지
//아이스워커 엑설런트													
454	-1	2	4	0	0	0	0	2	0	1	0	2	//크리스탈모닝스타
454	-1	4	13	0	0	0	0	2	0	1	0	2	//블루윙석궁
454	-1	4	14	0	0	0	0	2	0	1	0	2	//아쿠아골드석궁
454	-1	0	14	0	0	0	0	2	0	1	0	2	//번개검
454	-1	2	5	0	0	0	0	2	0	1	0	2	//크리스탈검
454	-1	3	9	0	0	0	0	2	0	1	0	2	//발록의낫
454	-1	3	14	0	0	0	0	2	0	1	0	2	//콘모시온랜스
454	-1	3	18	0	0	0	0	2	0	1	0	2	//알라크란랜스
454	-1	5	5	0	0	0	0	2	0	1	0	2	//전설의지팡이
454	-1	5	6	0	0	0	0	2	0	1	0	2	//부활의지팡이
454	-1	5	16	0	0	0	0	2	0	1	0	2	//레드윙스틱
454	-1	5	22	0	0	0	0	2	0	1	0	2	//닐의서
454	-1	5	23	0	0	0	0	2	0	1	0	2	//라글의서
454	-1	2	9	0	0	0	0	2	0	1	0	2	//마스터셉터
454	-1	6	13	0	0	0	0	2	0	1	0	2	//드라곤방패
454	-1	6	16	0	0	0	0	2	0	1	0	2	//엘리멘탈방패
454	-1	6	21	0	0	0	0	2	0	1	0	2	//크로스실드
454	-1	6	30	0	0	0	0	2	0	1	0	2	//플루마실드
454	-1	6	15	0	0	0	0	2	0	1	0	2	//그랜드소울방패
454	-1	6	32	0	0	0	0	2	0	1	0	2	//비스실드
454	-1	8	92	0	0	0	0	2	0	1	0	2	//그루힐갑옷
454	-1	8	25	0	0	0	0	2	0	1	0	2	//라운드갑옷
454	-1	8	59	0	0	0	0	2	0	1	0	2	//세크리드파이어갑옷
454	-1	9	59	0	0	0	0	2	0	1	0	2	//세크리드파이어바지
454	-1	8	1	0	0	0	0	2	0	1	0	2	//드라곤갑옷
454	-1	7	26	0	0	0	0	2	0	1	0	2	//다크소울마스크
454	-1	9	26	0	0	0	0	2	0	1	0	2	//다크소울바지
454	-1	11	26	0	0	0	0	2	0	1	0	2	//다크소울부츠
454	-1	7	93	0	0	0	0	2	0	1	0	2	//프린시헬멧
454	-1	10	93	0	0	0	0	2	0	1	0	2	//프린시장갑
454	-1	9	93	0	0	0	0	2	0	1	0	2	//프린시바지
454	-1	11	93	0	0	0	0	2	0	1	0	2	//프린시부츠
454	-1	7	34	0	0	0	0	2	0	1	0	2	//애쉬크로우헬멧
454	-1	8	34	0	0	0	0	2	0	1	0	2	//애쉬크로우갑옷
454	-1	10	34	0	0	0	0	2	0	1	0	2	//애쉬크로우장갑
454	-1	9	34	0	0	0	0	2	0	1	0	2	//애쉬크로우바지
454	-1	11	34	0	0	0	0	2	0	1	0	2	//애쉬크로우부츠
454	-1	7	35	0	0	0	0	2	0	1	0	2	//이클립스헬멧
454	-1	8	35	0	0	0	0	2	0	1	0	2	//이클립스갑옷
454	-1	10	35	0	0	0	0	2	0	1	0	2	//이클립스장갑
454	-1	9	35	0	0	0	0	2	0	1	0	2	//이클립스바지
454	-1	11	35	0	0	0	0	2	0	1	0	2	//이클립스부츠
454	-1	7	36	0	0	0	0	2	0	1	0	2	//아이리스헬멧
454	-1	8	36	0	0	0	0	2	0	1	0	2	//아이리스갑옷
454	-1	10	36	0	0	0	0	2	0	1	0	2	//아이리스장갑
454	-1	9	36	0	0	0	0	2	0	1	0	2	//아이리스바지
454	-1	11	36	0	0	0	0	2	0	1	0	2	//아이리스부츠
454	-1	7	41	0	0	0	0	2	0	1	0	2	//에이션트헬멧
454	-1	8	41	0	0	0	0	2	0	1	0	2	//에이션트갑옷
454	-1	10	41	0	0	0	0	2	0	1	0	2	//에이션트장갑
454	-1	9	41	0	0	0	0	2	0	1	0	2	//에이션트바지
454	-1	11	41	0	0	0	0	2	0	1	0	2	//에이션트부츠
454	-1	7	60	0	0	0	0	2	0	1	0	2	//스톰자하드투구
454	-1	11	60	0	0	0	0	2	0	1	0	2	//스톰자하드부츠
454	-1	10	15	0	0	0	0	2	0	1	0	2	//아틀란스장갑
454	-1	9	15	0	0	0	0	2	0	1	0	2	//아틀란스바지
454	-1	11	15	0	0	0	0	2	0	1	0	2	//아틀란스부츠
454	-1	10	18	0	0	0	0	2	0	1	0	2	//그랜드소울장갑
454	-1	11	18	0	0	0	0	2	0	1	0	2	//그랜드소울부츠
454	-1	10	42	0	0	0	0	2	0	1	0	2	//데모닉장갑
454	-1	11	42	0	0	0	0	2	0	1	0	2	//데모닉부츠
454	-1	10	19	0	0	0	0	2	0	1	0	2	//홀리스프릿장갑
454	-1	10	27	0	0	0	0	2	0	1	0	2	//다크브리즌장갑
454	-1	10	16	0	0	0	0	2	0	1	0	2	//블랙드라곤장갑
//자이언트매머드 112													180
455	-1	4	19	0	0	0	2	2	0	0	0	1648	//그레이트레인석궁
455	-1	4	22	0	0	0	2	2	0	0	0	1648	//알바트로스보우
455	-1	0	31	0	0	0	2	2	0	0	0	1648	//데스브로드
455	-1	0	17	0	0	0	2	2	0	0	0	1648	//다크브레이커
455	-1	0	18	0	0	0	2	2	0	0	0	1648	//선더블레이드
455	-1	0	34	0	0	0	2	2	0	0	0	1648	//피어싱블레이드글러브
455	-1	5	9	0	0	0	2	2	0	0	0	1648	//드래곤소울지팡이
455	-1	5	13	0	0	0	2	2	0	0	0	1648	//플라티나윙스태프
455	-1	5	18	0	0	0	2	2	0	0	0	1648	//데모닉스틱
455	-1	2	11	0	0	0	2	2	0	0	0	1648	//로드셉터
455	-1	2	15	0	0	0	2	2	0	0	0	1648	//샤이닝셉터
455	-1	8	27	0	0	0	0	2	0	0	0	1648	//다크브리즌갑옷
455	-1	8	94	0	0	0	0	2	0	0	0	1648	//히라트갑옷
455	-1	9	94	0	0	0	0	2	0	0	0	1648	//히라트바지
455	-1	8	95	0	0	0	0	2	0	0	0	1648	//세이트갑옷
455	-1	9	95	0	0	0	0	2	0	0	0	1648	//세이트바지
455	-1	8	61	0	0	0	0	2	0	0	0	1648	//피어싱그로브갑옷
455	-1	9	61	0	0	0	0	2	0	0	0	1648	//피어싱그로브바지
455	-1	8	24	0	0	0	0	2	0	0	0	1648	//레드스프릿갑옷
455	-1	9	24	0	0	0	0	2	0	0	0	1648	//레드스프릿바지
455	-1	8	17	0	0	0	0	2	0	0	0	1648	//다크피닉스갑옷
455	-1	9	17	0	0	0	0	2	0	0	0	1648	//다크피닉스바지
455	-1	7	22	0	0	0	0	2	0	0	0	1648	//블랙소울헬멧
455	-1	11	22	0	0	0	0	2	0	0	0	1648	//블랙소울부츠
455	-1	8	20	0	0	0	0	2	0	0	0	1648	//선더호크갑옷
455	-1	9	20	0	0	0	0	2	0	0	0	1648	//선더호크바지
455	-1	7	28	0	0	0	0	2	0	0	0	1648	//다크마스터마스크
455	-1	9	28	0	0	0	0	2	0	0	0	1648	//다크마스터바지
455	-1	11	28	0	0	0	0	2	0	0	0	1648	//다크마스터부츠
455	-1	8	37	0	0	0	0	2	0	0	0	1648	//발리언트갑옷
455	-1	9	37	0	0	0	0	2	0	0	0	1648	//발리언트바지
455	-1	11	37	0	0	0	0	2	0	0	0	1648	//발리언트부츠
455	-1	7	38	0	0	0	0	2	0	0	0	1648	//글로리어스마스크
455	-1	8	38	0	0	0	0	2	0	0	0	1648	//글로리어스갑옷
455	-1	9	38	0	0	0	0	2	0	0	0	1648	//글로리어스바지
455	-1	11	38	0	0	0	0	2	0	0	0	1648	//글로리어스부츠
455	-1	7	21	0	0	0	0	2	0	0	0	1648	//그레이트드라곤투구
455	-1	10	21	0	0	0	0	2	0	0	0	1648	//그레이트드라곤장갑
455	-1	11	21	0	0	0	0	2	0	0	0	1648	//그레이트드라곤부츠
455	-1	10	23	0	0	0	0	2	0	0	0	1648	//아스릴장갑
455	-1	11	23	0	0	0	0	2	0	0	0	1648	//아스릴부츠
//455	-1	7	50	0	0	0	0	2	0	0	0	1000	//디바인헬멧
//455	-1	10	50	0	0	0	0	2	0	0	0	1000	//디바인장갑
//455	-1	9	50	0	0	0	0	2	0	0	0	1000	//디바인바지
//455	-1	10	48	0	0	0	0	2	0	0	0	1000	//디스트로이장갑
//455	-1	11	48	0	0	0	0	2	0	0	0	1000	//디스트로이부츠
//455	-1	7	52	0	0	0	0	2	0	0	0	1000	//하데스헬멧
//455	-1	10	52	0	0	0	0	2	0	0	0	1000	//하데스장갑
//455	-1	11	52	0	0	0	0	2	0	0	0	1000	//하데스부츠
//455	-1	7	45	0	0	0	0	2	0	0	0	1000	//티탄투구
//455	-1	10	45	0	0	0	0	2	0	0	0	1000	//티탄장갑
//455	-1	11	45	0	0	0	0	2	0	0	0	1000	//티탄부츠
//455	-1	10	47	0	0	0	0	2	0	0	0	1000	//팬텀장갑
//455	-1	11	47	0	0	0	0	2	0	0	0	1000	//팬텀부츠
//455	-1	7	51	0	0	0	0	2	0	0	0	1000	//패왕마스크
//455	-1	10	51	0	0	0	0	2	0	0	0	1000	//패왕장갑
//455	-1	11	51	0	0	0	0	2	0	0	0	1000	//패왕부츠
//455	-1	6	19	0	0	0	0	2	0	0	0	1000	//프로스트배리어
//455	-1	7	49	0	0	0	0	2	0	0	0	1000	//세라핌헬멧
//455	-1	10	49	0	0	0	0	2	0	0	0	1000	//세라핌장갑
//455	-1	11	49	0	0	0	0	2	0	0	0	1000	//세라핌부츠
//455	-1	10	44	0	0	0	0	2	0	0	0	1000	//이터널윙장갑
//455	-1	11	44	0	0	0	0	2	0	0	0	1000	//이터널윙부츠
//455	-1	7	46	0	0	0	0	2	0	0	0	1000	//브레이브헬멧
//455	-1	10	46	0	0	0	0	2	0	0	0	1000	//브레이브장갑
//455	-1	9	46	0	0	0	0	2	0	0	0	1000	//브레이브바지
//455	-1	6	18	0	0	0	0	2	0	0	0	1000	//샐러맨더실드
//455	-1	6	17	0	0	0	0	2	0	0	0	1000	//크림슨글로리
//455	-1	6	20	0	0	0	0	2	0	0	0	1000	//가디안방패
//455	-1	14	181	0	0	0	0	0	0	0	0	815	// 매머드의털뭉치
//455	-1	14	191	0	0	0	0	0	0	0	0	225	// 소닉조합쪽지
//455	-1	14	192	0	0	0	0	0	0	0	0	225	// 사이클론조합쪽지
//455	-1	14	193	0	0	0	0	0	0	0	0	225	// 블래스트조합쪽지
//455	-1	14	194	0	0	0	0	0	0	0	0	225	// 마그마조합쪽지
//455	-1	14	195	0	0	0	0	0	0	0	0	225	// 호른조합쪽지
//455	-1	14	196	0	0	0	0	0	0	0	0	225	// 엔젤릭조합쪽지
//455	-1	14	197	0	0	0	0	0	0	0	0	225	// 데빌크로스조합쪽지
//455	-1	14	198	0	0	0	0	0	0	0	0	225	// 미라클조합쪽지
//455	-1	14	199	0	0	0	0	0	0	0	0	225	// 스파이트조합쪽지
//455	-1	14	200	0	0	0	0	0	0	0	0	225	// 아수라조합쪽지
//455	-1	14	201	0	0	0	0	0	0	0	0	225	// 썬더조합쪽지
//455	-1	14	202	0	0	0	0	0	0	0	0	225	// 스피릿조합쪽지
//455	-1	14	203	0	0	0	0	0	0	0	0	225	// 프릭클조합쪽지
//자이언트매머드 엑설런트													
455	-1	4	14	0	0	0	0	2	0	1	0	2	//아쿠아골드석궁
455	-1	4	16	0	0	0	0	2	0	1	0	2	//세인트크로스석궁
455	-1	2	5	0	0	0	0	2	0	1	0	2	//크리스탈검
455	-1	0	16	0	0	0	0	2	0	1	0	2	//파괴의검
455	-1	0	33	0	0	0	0	2	0	1	0	2	//홀리스톰클로
455	-1	3	15	0	0	0	0	2	0	1	0	2	//플루마랜스
455	-1	3	16	0	0	0	0	2	0	1	0	2	//비스랜스
455	-1	5	6	0	0	0	0	2	0	1	0	2	//부활의지팡이
455	-1	5	17	0	0	0	0	2	0	1	0	2	//에이션트스틱
455	-1	2	9	0	0	0	0	2	0	1	0	2	//마스터셉터
455	-1	2	10	0	0	0	0	2	0	1	0	2	//그레이트셉터
455	-1	6	21	0	0	0	0	2	0	1	0	2	//크로스실드
455	-1	6	30	0	0	0	0	2	0	1	0	2	//플루마실드
455	-1	6	15	0	0	0	0	2	0	1	0	2	//그랜드소울방패
455	-1	6	32	0	0	0	0	2	0	1	0	2	//비스실드
455	-1	8	26	0	0	0	0	2	0	1	0	2	//다크소울갑옷
455	-1	9	26	0	0	0	0	2	0	1	0	2	//다크소울바지
455	-1	7	93	0	0	0	0	2	0	1	0	2	//프린시헬멧
455	-1	8	93	0	0	0	0	2	0	1	0	2	//프린시갑옷
455	-1	9	93	0	0	0	0	2	0	1	0	2	//프린시바지
455	-1	8	34	0	0	0	0	2	0	1	0	2	//애쉬크로우갑옷
455	-1	9	34	0	0	0	0	2	0	1	0	2	//애쉬크로우바지
455	-1	8	35	0	0	0	0	2	0	1	0	2	//이클립스갑옷
455	-1	9	35	0	0	0	0	2	0	1	0	2	//이클립스바지
455	-1	8	36	0	0	0	0	2	0	1	0	2	//아이리스갑옷
455	-1	9	36	0	0	0	0	2	0	1	0	2	//아이리스바지
455	-1	8	41	0	0	0	0	2	0	1	0	2	//에이션트갑옷
455	-1	9	41	0	0	0	0	2	0	1	0	2	//에이션트바지
455	-1	7	60	0	0	0	0	2	0	1	0	2	//스톰자하드투구
455	-1	8	60	0	0	0	0	2	0	1	0	2	//스톰자하드갑옷
455	-1	9	60	0	0	0	0	2	0	1	0	2	//스톰자하드바지
455	-1	8	15	0	0	0	0	2	0	1	0	2	//아틀란스갑옷
455	-1	10	15	0	0	0	0	2	0	1	0	2	//아틀란스장갑
455	-1	9	15	0	0	0	0	2	0	1	0	2	//아틀란스바지
455	-1	11	15	0	0	0	0	2	0	1	0	2	//아틀란스부츠
455	-1	7	18	0	0	0	0	2	0	1	0	2	//그랜드소울헬멧
455	-1	10	18	0	0	0	0	2	0	1	0	2	//그랜드소울장갑
455	-1	9	18	0	0	0	0	2	0	1	0	2	//그랜드소울바지
455	-1	11	18	0	0	0	0	2	0	1	0	2	//그랜드소울부츠
455	-1	7	42	0	0	0	0	2	0	1	0	2	//데모닉헬멧
455	-1	10	42	0	0	0	0	2	0	1	0	2	//데모닉장갑
455	-1	9	42	0	0	0	0	2	0	1	0	2	//데모닉바지
455	-1	11	42	0	0	0	0	2	0	1	0	2	//데모닉부츠
455	-1	7	19	0	0	0	0	2	0	1	0	2	//홀리스프릿헬멧
455	-1	10	19	0	0	0	0	2	0	1	0	2	//홀리스프릿장갑
455	-1	11	19	0	0	0	0	2	0	1	0	2	//홀리스프릿부츠
455	-1	7	27	0	0	0	0	2	0	1	0	2	//다크브리즌마스크
455	-1	10	27	0	0	0	0	2	0	1	0	2	//다크브리즌장갑
455	-1	11	27	0	0	0	0	2	0	1	0	2	//다크브리즌부츠
455	-1	7	16	0	0	0	0	2	0	1	0	2	//블랙드라곤투구
455	-1	10	16	0	0	0	0	2	0	1	0	2	//블랙드라곤장갑
455	-1	9	16	0	0	0	0	2	0	1	0	2	//블랙드라곤바지
455	-1	11	16	0	0	0	0	2	0	1	0	2	//블랙드라곤부츠
455	-1	10	94	0	0	0	0	2	0	1	0	2	//히라트장갑
455	-1	11	94	0	0	0	0	2	0	1	0	2	//히라트부츠
455	-1	10	95	0	0	0	0	2	0	1	0	2	//세이트장갑
455	-1	11	95	0	0	0	0	2	0	1	0	2	//세이트부츠
455	-1	11	61	0	0	0	0	2	0	1	0	2	//피어싱그로브부츠
455	-1	10	17	0	0	0	0	2	0	1	0	2	//다크피닉스장갑
455	-1	10	22	0	0	0	0	2	0	1	0	2	//블랙소울장갑
455	-1	10	24	0	0	0	0	2	0	1	0	2	//레드스피릿장갑
455	-1	11	24	0	0	0	0	2	0	1	0	2	//레드스피릿부츠
//아이스자이언트 122													180
456	-1	4	22	0	0	0	2	2	0	0	0	3713	//알바트로스보우
456	-1	0	17	0	0	0	2	2	0	0	0	3713	//다크브레이커
456	-1	0	18	0	0	0	2	2	0	0	0	3713	//선더블레이드
456	-1	0	24	0	0	0	2	2	0	0	0	3713	//데이브레이크
456	-1	0	25	0	0	0	2	2	0	0	0	3713	//소드댄서
456	-1	0	34	0	0	0	2	2	0	0	0	3713	//피어싱블레이드글러브
456	-1	5	13	0	0	0	2	2	0	0	0	3713	//플라티나윙스태프
456	-1	2	15	0	0	0	2	2	0	0	0	3713	//샤이닝셉터
456	-1	8	38	0	0	0	0	2	0	0	0	3713	//글로리어스갑옷
456	-1	7	21	0	0	0	0	2	0	0	0	3713	//그레이트드라곤투구
456	-1	9	21	0	0	0	0	2	0	0	0	3713	//그레이트드라곤바지
456	-1	8	37	0	0	0	0	2	0	0	0	3713	//발리언트갑옷
456	-1	8	20	0	0	0	0	2	0	0	0	3713	//선더호크갑옷
456	-1	8	24	0	0	0	0	2	0	0	0	3713	//레드스피릿갑옷
456	-1	9	23	0	0	0	0	2	0	0	0	3713	//아스릴바지
456	-1	11	23	0	0	0	0	2	0	0	0	3713	//아스릴부츠
456	-1	7	28	0	0	0	0	2	0	0	0	3713	//다크마스터마스크
456	-1	8	28	0	0	0	0	2	0	0	0	3713	//다크마스터갑옷
456	-1	9	28	0	0	0	0	2	0	0	0	3713	//다크마스터바지
456	-1	7	22	0	0	0	0	2	0	0	0	3713	//블랙소울헬멧
456	-1	8	22	0	0	0	0	2	0	0	0	3713	//블랙소울갑옷
456	-1	9	22	0	0	0	0	2	0	0	0	3713	//블랙소울바지
//456	-1	2	16	0	0	0	0	2	0	0	0	1000	//프로스트메이스
//456	-1	7	50	0	0	0	0	2	0	0	0	1000	//디바인헬멧
//456	-1	8	50	0	0	0	0	2	0	0	0	1000	//디바인갑옷
//456	-1	9	50	0	0	0	0	2	0	0	0	1000	//디바인바지
//456	-1	7	52	0	0	0	0	2	0	0	0	1000	//하데스헬멧
//456	-1	9	52	0	0	0	0	2	0	0	0	1000	//하데스바지
//456	-1	7	45	0	0	0	0	2	0	0	0	1000	//티탄투구
//456	-1	9	45	0	0	0	0	2	0	0	0	1000	//티탄바지
//456	-1	7	51	0	0	0	0	2	0	0	0	1000	//패왕마스크
//456	-1	9	51	0	0	0	0	2	0	0	0	1000	//패왕바지
//456	-1	7	49	0	0	0	0	2	0	0	0	1000	//세라핌헬멧
//456	-1	9	49	0	0	0	0	2	0	0	0	1000	//세라핌바지
//456	-1	7	46	0	0	0	0	2	0	0	0	1000	//브레이브헬멧
//456	-1	9	46	0	0	0	0	2	0	0	0	1000	//브레이브바지
//456	-1	9	48	0	0	0	0	2	0	0	0	1000	//디스트로이바지
//456	-1	9	47	0	0	0	0	2	0	0	0	1000	//팬텀바지
//456	-1	7	44	0	0	0	0	2	0	0	0	1000	//이터널윙헬멧
//456	-1	9	44	0	0	0	0	2	0	0	0	1000	//이터널윙바지
//456	-1	6	17	0	0	0	0	2	0	0	0	1000	//크림슨글로리
//456	-1	6	20	0	0	0	0	2	0	0	0	1000	//가디안방패
//456	-1	6	24	0	0	0	0	2	0	0	0	1000	//다크데빌실드
//456	-1	14	182	0	0	0	0	0	0	0	0	1020	// 자이언트의얼음조각
//456	-1	14	191	0	0	0	0	0	0	0	0	270	// 소닉조합쪽지
//456	-1	14	192	0	0	0	0	0	0	0	0	270	// 사이클론조합쪽지
//456	-1	14	193	0	0	0	0	0	0	0	0	270	// 블래스트조합쪽지
//456	-1	14	194	0	0	0	0	0	0	0	0	270	// 마그마조합쪽지
