//////////////////////////////////////////////////////////////////////////////////////													
// [이카루스]	EachMonsterBag10												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
													
//사냥 마리 수	32400												
													
//*이카루스에서만 로크의깃털이 드롭됨	몬스터 속성												
//몬스터 인덱스		아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
69	-1	11	35	0	0	0	0	2	0	0	0	636	//이클립스부츠
69	-1	7	36	0	0	0	0	2	0	0	0	636	//아이리스헬멧
69	-1	8	36	0	0	0	0	2	0	0	0	636	//아이리스갑옷
69	-1	10	36	0	0	0	0	2	0	0	0	636	//아이리스장갑
69	-1	9	36	0	0	0	0	2	0	0	0	636	//아이리스바지
69	-1	11	36	0	0	0	0	2	0	0	0	636	//아이리스부츠
69	-1	7	41	0	0	0	0	2	0	0	0	636	//에이션트헬멧
69	-1	8	41	0	0	0	0	2	0	0	0	636	//에이션트갑옷
69	-1	10	41	0	0	0	0	2	0	0	0	636	//에이션트장갑
69	-1	9	41	0	0	0	0	2	0	0	0	636	//에이션트바지
69	-1	11	41	0	0	0	0	2	0	0	0	636	//에이션트부츠
69	-1	7	60	0	0	0	0	2	0	0	0	636	//스톰자하드투구
69	-1	11	60	0	0	0	0	2	0	0	0	636	//스톰자하드부츠
69	-1	7	93	0	0	0	0	2	0	0	0	636	//프린시헬멧
69	-1	10	15	0	0	0	0	2	0	0	0	636	//아틀란스장갑
69	-1	9	15	0	0	0	0	2	0	0	0	636	//아틀란스바지
69	-1	11	15	0	0	0	0	2	0	0	0	636	//아틀란스부츠
69	-1	10	18	0	0	0	0	2	0	0	0	636	//그랜드소울장갑
69	-1	10	42	0	0	0	0	2	0	0	0	636	//데모닉장갑
69	-1	10	19	0	0	0	0	2	0	0	0	636	//홀리스프릿장갑
69	-1	10	27	0	0	0	0	2	0	0	0	636	//다크브리즌장갑
69	-1	15	14	0	0	0	0	0	0	0	0	100	//텔레키네시스법서
69	-1	12	18	0	0	0	0	0	0	0	0	100	//아이스애로우구슬
69	-1	15	26	0	0	0	0	0	0	0	0	100	//위크니스양피지
69	-1	15	17	0	0	0	0	0	0	0	0	100	//서든아이스법서
69	-1	15	27	0	0	0	0	0	0	0	0	100	//이너베이션양피지
69	-1	12	277	0	0	0	0	0	0	0	0	100	//브래쉬스크롤
69	-1	14	40	0	0	0	0	0	0	0	0	50	//큰복합물약
69	-1	13	14	0	0	0	0	0	0	0	0	500	//로크의깃털
//알카모스 엑설런트													
69	-1	1	6	0	0	0	0	2	0	1	0	3	//니케아도끼
69	-1	1	7	0	0	0	0	2	0	1	0	3	//라르칸도끼
69	-1	2	3	0	0	0	0	2	0	1	0	3	//그레이트해머
69	-1	4	11	0	0	0	0	2	0	1	0	3	//빛의석궁
69	-1	4	4	0	0	0	0	2	0	1	0	3	//타이거보우
69	-1	4	12	0	0	0	0	2	0	1	0	3	//서펜트석궁
69	-1	0	9	0	0	0	0	2	0	1	0	3	//샐러멘더검
69	-1	0	5	0	0	0	0	2	0	1	0	3	//블레이드
69	-1	0	10	0	0	0	0	2	0	1	0	3	//빛의검
69	-1	0	11	0	0	0	0	2	0	1	0	3	//전설의검
69	-1	0	13	0	0	0	0	2	0	1	0	3	//더블블레이드
69	-1	3	7	0	0	0	0	2	0	1	0	3	//버디슈
69	-1	3	0	0	0	0	0	2	0	1	0	3	//광선봉
69	-1	3	4	0	0	0	0	2	0	1	0	3	//서펜트스피어
69	-1	5	3	0	0	0	0	2	0	1	0	3	//번개지팡이
69	-1	5	15	0	0	0	0	2	0	1	0	3	//바이올렌윈드스틱
69	-1	6	5	0	0	0	0	2	0	1	0	3	//드래곤슬레이어방패
69	-1	6	8	0	0	0	0	2	0	1	0	3	//타워방패
69	-1	6	31	0	0	0	0	2	0	1	0	1	//알라크란실드
69	-1	6	11	0	0	0	0	2	0	1	0	3	//서펜트방패
69	-1	6	14	0	0	0	0	2	0	1	0	3	//전설의방패
69	-1	8	39	0	0	0	0	2	0	1	0	3	//바이올렌윈드갑옷
69	-1	8	12	0	0	0	0	2	0	1	0	3	//바람의갑옷
69	-1	7	7	0	0	0	0	2	0	1	0	3	//스핑크스마스크
69	-1	8	7	0	0	0	0	2	0	1	0	3	//스핑크스갑옷
69	-1	9	7	0	0	0	0	2	0	1	0	3	//스핑크스바지
69	-1	7	8	0	0	0	0	2	0	1	0	3	//황동헬멧
69	-1	8	8	0	0	0	0	2	0	1	0	3	//황동갑옷
69	-1	10	8	0	0	0	0	2	0	1	0	3	//황동장갑
69	-1	9	8	0	0	0	0	2	0	1	0	3	//황동바지
69	-1	11	8	0	0	0	0	2	0	1	0	3	//황동부츠
69	-1	7	13	0	0	0	0	2	0	1	0	3	//정령헬멧
69	-1	10	13	0	0	0	0	2	0	1	0	3	//정령장갑
69	-1	9	13	0	0	0	0	2	0	1	0	3	//정령바지
69	-1	11	13	0	0	0	0	2	0	1	0	3	//정령부츠
69	-1	7	92	0	0	0	0	2	0	1	0	1	//그루힐헬멧
69	-1	10	92	0	0	0	0	2	0	1	0	1	//그루힐장갑
69	-1	7	9	0	0	0	0	2	0	1	0	3	//철판헬멧
69	-1	8	9	0	0	0	0	2	0	1	0	3	//철판갑옷
69	-1	10	9	0	0	0	0	2	0	1	0	3	//철판장갑
69	-1	9	9	0	0	0	0	2	0	1	0	3	//철판바지
69	-1	11	9	0	0	0	0	2	0	1	0	2	//철판부츠
69	-1	7	25	0	0	0	0	2	0	1	0	3	//라운드마스크
69	-1	10	25	0	0	0	0	2	0	1	0	3	//라운드장갑
69	-1	9	25	0	0	0	0	2	0	1	0	3	//라운드바지
69	-1	11	25	0	0	0	0	2	0	1	0	3	//라운드부츠
69	-1	7	3	0	0	0	0	2	0	1	0	3	//전설의헬멧
69	-1	10	3	0	0	0	0	2	0	1	0	3	//전설의장갑
69	-1	7	40	0	0	0	0	2	0	1	0	3	//레드윙헬멧
69	-1	10	40	0	0	0	0	2	0	1	0	3	//레드윙장갑
69	-1	11	40	0	0	0	0	2	0	1	0	3	//레드윙부츠
69	-1	11	59	0	0	0	0	2	0	1	0	2	//세크리드파이어부츠
69	-1	10	14	0	0	0	0	2	0	1	0	3	//수호장갑
//메가크러스트 78													180
71	-1	2	4	0	0	0	2	2	0	0	0	658	//크리스탈모닝스타
71	-1	4	13	0	0	0	2	2	0	0	0	658	//블루윙석궁
71	-1	4	14	0	0	0	2	2	0	0	0	658	//아쿠아골드석궁
71	-1	2	5	0	0	0	2	2	0	0	0	658	//크리스탈검
71	-1	3	14	0	0	0	2	2	0	0	0	658	//콘모시온랜스
71	-1	3	18	0	0	0	2	2	0	0	0	658	//알라크란랜스
71	-1	3	9	0	0	0	2	2	0	0	0	658	//발록의낫
71	-1	5	6	0	0	0	2	2	0	0	0	658	//부활의지팡이
71	-1	5	17	0	0	0	2	2	0	0	0	658	//에이션트스틱
71	-1	5	23	0	0	0	2	2	0	0	0	658	//라글의서
71	-1	2	9	0	0	0	2	2	0	0	0	658	//마스터셉터
71	-1	6	13	0	0	0	2	2	0	0	0	658	//드라곤방패
71	-1	6	16	0	0	0	2	2	0	0	0	658	//엘리멘탈방패
71	-1	6	21	0	0	0	2	2	0	0	0	658	//크로스실드
71	-1	6	30	0	0	0	2	2	0	0	0	658	//플루마실드
71	-1	6	15	0	0	0	2	2	0	0	0	658	//그랜드소울방패
71	-1	6	32	0	0	0	2	2	0	0	0	658	//비스실드
71	-1	8	92	0	0	0	0	2	0	0	0	658	//그루힐갑옷
71	-1	8	25	0	0	0	0	2	0	0	0	658	//라운드갑옷
71	-1	8	59	0	0	0	0	2	0	0	0	658	//세크리드파이어갑옷
71	-1	9	59	0	0	0	0	2	0	0	0	658	//세크리드파이어바지
71	-1	7	26	0	0	0	0	2	0	0	0	658	//다크소울마스크
71	-1	8	26	0	0	0	0	2	0	0	0	658	//다크소울갑옷
71	-1	9	26	0	0	0	0	2	0	0	0	658	//다크소울바지
71	-1	11	26	0	0	0	0	2	0	0	0	658	//다크소울부츠
71	-1	10	93	0	0	0	0	2	0	0	0	658	//프린시장갑
71	-1	9	93	0	0	0	0	2	0	0	0	658	//프린시바지
71	-1	11	93	0	0	0	0	2	0	0	0	658	//프린시부츠
71	-1	7	34	0	0	0	0	2	0	0	0	658	//애쉬크로우헬멧
71	-1	8	34	0	0	0	0	2	0	0	0	658	//애쉬크로우갑옷
71	-1	10	34	0	0	0	0	2	0	0	0	658	//애쉬크로우장갑
71	-1	9	34	0	0	0	0	2	0	0	0	658	//애쉬크로우바지
71	-1	11	34	0	0	0	0	2	0	0	0	658	//애쉬크로우부츠
71	-1	7	35	0	0	0	0	2	0	0	0	658	//이클립스헬멧
71	-1	8	35	0	0	0	0	2	0	0	0	658	//이클립스갑옷
71	-1	10	35	0	0	0	0	2	0	0	0	658	//이클립스장갑
71	-1	9	35	0	0	0	0	2	0	0	0	658	//이클립스바지
71	-1	11	35	0	0	0	0	2	0	0	0	658	//이클립스부츠
71	-1	7	36	0	0	0	0	2	0	0	0	658	//아이리스헬멧
71	-1	8	36	0	0	0	0	2	0	0	0	658	//아이리스갑옷
71	-1	10	36	0	0	0	0	2	0	0	0	658	//아이리스장갑
71	-1	9	36	0	0	0	0	2	0	0	0	658	//아이리스바지
71	-1	11	36	0	0	0	0	2	0	0	0	658	//아이리스부츠
71	-1	7	41	0	0	0	0	2	0	0	0	658	//에이션트헬멧
71	-1	8	41	0	0	0	0	2	0	0	0	658	//에이션트갑옷
71	-1	10	41	0	0	0	0	2	0	0	0	658	//에이션트장갑
71	-1	9	41	0	0	0	0	2	0	0	0	658	//에이션트바지
71	-1	11	41	0	0	0	0	2	0	0	0	658	//에이션트부츠
71	-1	7	60	0	0	0	0	2	0	0	0	658	//스톰자하드투구
71	-1	9	60	0	0	0	0	2	0	0	0	658	//스톰자하드바지
71	-1	11	60	0	0	0	0	2	0	0	0	658	//스톰자하드부츠
71	-1	7	93	0	0	0	0	2	0	0	0	658	//프린시헬멧
71	-1	10	15	0	0	0	0	2	0	0	0	658	//아틀란스장갑
71	-1	9	15	0	0	0	0	2	0	0	0	658	//아틀란스바지
71	-1	11	15	0	0	0	0	2	0	0	0	658	//아틀란스부츠
71	-1	10	18	0	0	0	0	2	0	0	0	658	//그랜드소울장갑
71	-1	11	18	0	0	0	0	2	0	0	0	658	//그랜드소울부츠
71	-1	10	42	0	0	0	0	2	0	0	0	658	//데모닉장갑
71	-1	11	42	0	0	0	0	2	0	0	0	658	//데모닉부츠
71	-1	10	19	0	0	0	0	2	0	0	0	658	//홀리스프릿장갑
71	-1	10	27	0	0	0	0	2	0	0	0	658	//다크브리즌장갑
71	-1	10	16	0	0	0	0	2	0	0	0	658	//블랙드라곤장갑
71	-1	11	16	0	0	0	0	2	0	0	0	658	//블랙드라곤부츠
71	-1	15	14	0	0	0	0	0	0	0	0	100	//텔레키네시스법서
71	-1	12	18	0	0	0	0	0	0	0	0	100	//아이스애로우구슬
71	-1	15	26	0	0	0	0	0	0	0	0	100	//위크니스양피지
71	-1	15	17	0	0	0	0	0	0	0	0	100	//서든아이스법서
71	-1	15	27	0	0	0	0	0	0	0	0	100	//이너베이션양피지
71	-1	12	277	0	0	0	0	0	0	0	0	100	//브래쉬스크롤
71	-1	14	40	0	0	0	0	0	0	0	0	50	//큰복합물약
71	-1	13	14	0	0	0	0	0	0	0	0	500	//로크의깃털
//메가크러스트 엑설런트													
71	-1	4	32	0	0	0	0	2	0	1	0	3	//전투화살통
71	-1	1	7	0	0	0	0	2	0	1	0	3	//라르칸도끼
71	-1	2	3	0	0	0	0	2	0	1	0	3	//그레이트해머
71	-1	4	4	0	0	0	0	2	0	1	0	3	//타이거보우
71	-1	4	12	0	0	0	0	2	0	1	0	3	//서펜트석궁
71	-1	0	5	0	0	0	0	2	0	1	0	3	//블레이드
71	-1	0	10	0	0	0	0	2	0	1	0	3	//빛의검
71	-1	0	11	0	0	0	0	2	0	1	0	3	//전설의검
71	-1	0	13	0	0	0	0	2	0	1	0	3	//더블블레이드
71	-1	0	15	0	0	0	0	2	0	1	0	3	//거대한검
71	-1	0	18	0	0	0	0	2	0	1	0	75	//선더블레이드
71	-1	0	32	0	0	0	0	2	0	1	0	3	//세크리드글러브
71	-1	3	7	0	0	0	0	2	0	1	0	3	//버디슈
71	-1	3	0	0	0	0	0	2	0	1	0	3	//광선봉
71	-1	3	4	0	0	0	0	2	0	1	0	3	//서펜트스피어
71	-1	5	3	0	0	0	0	2	0	1	0	3	//번개지팡이
71	-1	5	4	0	0	0	0	2	0	1	0	3	//고르곤지팡이
71	-1	5	15	0	0	0	0	2	0	1	0	3	//바이올렌윈드스틱
71	-1	5	21	0	0	0	0	2	0	1	0	3	//사아무트의서
71	-1	6	5	0	0	0	0	2	0	1	0	3	//드래곤슬레이어방패
71	-1	6	8	0	0	0	0	2	0	1	0	3	//타워방패
71	-1	6	31	0	0	0	0	2	0	1	0	3	//알라크란실드
71	-1	6	11	0	0	0	0	2	0	1	0	3	//서펜트방패
71	-1	6	14	0	0	0	0	2	0	1	0	75	//전설의방패
71	-1	8	7	0	0	0	0	2	0	1	0	3	//스핑크스갑옷
71	-1	7	8	0	0	0	0	2	0	1	0	3	//황동헬멧
71	-1	8	8	0	0	0	0	2	0	1	0	3	//황동갑옷
71	-1	9	8	0	0	0	0	2	0	1	0	3	//황동바지
71	-1	7	13	0	0	0	0	2	0	1	0	3	//정령헬멧
71	-1	10	13	0	0	0	0	2	0	1	0	3	//정령장갑
71	-1	9	13	0	0	0	0	2	0	1	0	3	//정령바지
71	-1	11	13	0	0	0	0	2	0	1	0	3	//정령부츠
71	-1	7	92	0	0	0	0	2	0	1	0	3	//그루힐헬멧
71	-1	10	92	0	0	0	0	2	0	1	0	3	//그루힐장갑
71	-1	7	9	0	0	0	0	2	0	1	0	3	//철판헬멧
71	-1	8	9	0	0	0	0	2	0	1	0	3	//철판갑옷
71	-1	10	9	0	0	0	0	2	0	1	0	3	//철판장갑
71	-1	9	9	0	0	0	0	2	0	1	0	3	//철판바지
71	-1	11	9	0	0	0	0	2	0	1	0	3	//철판부츠
71	-1	7	25	0	0	0	0	2	0	1	0	3	//라운드마스크
71	-1	10	25	0	0	0	0	2	0	1	0	3	//라운드장갑
71	-1	9	25	0	0	0	0	2	0	1	0	3	//라운드바지
71	-1	11	25	0	0	0	0	2	0	1	0	3	//라운드부츠
71	-1	7	3	0	0	0	0	2	0	1	0	3	//전설의헬멧
71	-1	9	3	0	0	0	0	2	0	1	0	3	//전설의바지
71	-1	11	3	0	0	0	0	2	0	1	0	3	//전설의부츠
71	-1	7	40	0	0	0	0	2	0	1	0	3	//레드윙헬멧
71	-1	9	40	0	0	0	0	2	0	1	0	3	//레드윙바지
71	-1	11	40	0	0	0	0	2	0	1	0	3	//레드윙부츠
71	-1	11	59	0	0	0	0	2	0	1	0	3	//세크리드파이어부츠
71	-1	7	14	0	0	0	0	2	0	1	0	3	//수호헬멧
71	-1	10	14	0	0	0	0	2	0	1	0	3	//수호장갑
71	-1	11	14	0	0	0	0	2	0	1	0	3	//수호부츠
71	-1	10	1	0	0	0	0	2	0	1	0	3	//드라곤장갑
//퀸레이너 82													180
70	-1	2	4	0	0	0	2	2	0	0	0	644	//크리스탈모닝스타
70	-1	4	13	0	0	0	2	2	0	0	0	644	//블루윙석궁
70	-1	4	14	0	0	0	2	2	0	0	0	644	//아쿠아골드석궁
70	-1	2	5	0	0	0	2	2	0	0	0	644	//크리스탈검
70	-1	0	16	0	0	0	2	2	0	0	0	644	//파괴의검
70	-1	0	33	0	0	0	2	2	0	0	0	644	//홀리스톰클로
70	-1	3	14	0	0	0	2	2	0	0	0	644	//콘모시온랜스
70	-1	3	18	0	0	0	2	2	0	0	0	644	//알라크란랜스
70	-1	5	6	0	0	0	2	2	0	0	0	644	//부활의지팡이
70	-1	5	17	0	0	0	2	2	0	0	0	644	//에이션트스틱
70	-1	5	23	0	0	0	2	2	0	0	0	644	//라글의서
70	-1	2	9	0	0	0	2	2	0	0	0	644	//마스터셉터
70	-1	2	10	0	0	0	2	2	0	0	0	644	//그레이트셉터
70	-1	6	16	0	0	0	2	2	0	0	0	644	//엘리멘탈방패
70	-1	6	21	0	0	0	2	2	0	0	0	644	//크로스실드
70	-1	6	30	0	0	0	2	2	0	0	0	644	//플루마실드
70	-1	6	15	0	0	0	2	2	0	0	0	644	//그랜드소울방패
70	-1	6	32	0	0	0	2	2	0	0	0	644	//비스실드
70	-1	8	59	0	0	0	0	2	0	0	0	644	//세크리드파이어갑옷
70	-1	7	26	0	0	0	0	2	0	0	0	644	//다크소울마스크
70	-1	8	26	0	0	0	0	2	0	0	0	644	//다크소울갑옷
70	-1	9	26	0	0	0	0	2	0	0	0	644	//다크소울바지
70	-1	7	93	0	0	0	0	2	0	0	0	644	//프린시헬멧
70	-1	8	93	0	0	0	0	2	0	0	0	644	//프린시갑옷
70	-1	9	93	0	0	0	0	2	0	0	0	644	//프린시바지
70	-1	11	93	0	0	0	0	2	0	0	0	644	//프린시부츠
70	-1	7	34	0	0	0	0	2	0	0	0	644	//애쉬크로우헬멧
70	-1	8	34	0	0	0	0	2	0	0	0	644	//애쉬크로우갑옷
70	-1	9	34	0	0	0	0	2	0	0	0	644	//애쉬크로우바지
70	-1	11	34	0	0	0	0	2	0	0	0	644	//애쉬크로우부츠
70	-1	7	35	0	0	0	0	2	0	0	0	644	//이클립스헬멧
70	-1	8	35	0	0	0	0	2	0	0	0	644	//이클립스갑옷
70	-1	9	35	0	0	0	0	2	0	0	0	644	//이클립스바지
70	-1	11	35	0	0	0	0	2	0	0	0	644	//이클립스부츠
70	-1	7	36	0	0	0	0	2	0	0	0	644	//아이리스헬멧
70	-1	8	36	0	0	0	0	2	0	0	0	644	//아이리스갑옷
70	-1	9	36	0	0	0	0	2	0	0	0	644	//아이리스바지
70	-1	11	36	0	0	0	0	2	0	0	0	644	//아이리스부츠
70	-1	7	41	0	0	0	0	2	0	0	0	644	//에이션트헬멧
70	-1	8	41	0	0	0	0	2	0	0	0	644	//에이션트갑옷
70	-1	9	41	0	0	0	0	2	0	0	0	644	//에이션트바지
70	-1	11	41	0	0	0	0	2	0	0	0	644	//에이션트부츠
70	-1	7	60	0	0	0	0	2	0	0	0	644	//스톰자하드투구
70	-1	8	60	0	0	0	0	2	0	0	0	644	//스톰자하드갑옷
70	-1	9	60	0	0	0	0	2	0	0	0	644	//스톰자하드바지
70	-1	8	15	0	0	0	0	2	0	0	0	644	//아틀란스갑옷
70	-1	10	15	0	0	0	0	2	0	0	0	644	//아틀란스장갑
70	-1	9	15	0	0	0	0	2	0	0	0	644	//아틀란스바지
70	-1	11	15	0	0	0	0	2	0	0	0	644	//아틀란스부츠
70	-1	7	18	0	0	0	0	2	0	0	0	644	//그랜드소울헬멧
70	-1	10	18	0	0	0	0	2	0	0	0	644	//그랜드소울장갑
70	-1	11	18	0	0	0	0	2	0	0	0	644	//그랜드소울부츠
70	-1	7	42	0	0	0	0	2	0	0	0	644	//데모닉헬멧
70	-1	10	42	0	0	0	0	2	0	0	0	644	//데모닉장갑
70	-1	11	42	0	0	0	0	2	0	0	0	644	//데모닉부츠
70	-1	10	19	0	0	0	0	2	0	0	0	644	//홀리스프릿장갑
70	-1	11	19	0	0	0	0	2	0	0	0	644	//홀리스프릿부츠
70	-1	10	27	0	0	0	0	2	0	0	0	644	//다크브리즌장갑
70	-1	7	16	0	0	0	0	2	0	0	0	644	//블랙드라곤투구
70	-1	10	16	0	0	0	0	2	0	0	0	644	//블랙드라곤장갑
70	-1	11	16	0	0	0	0	2	0	0	0	644	//블랙드라곤부츠
70	-1	10	94	0	0	0	0	2	0	0	0	644	//히라트장갑
70	-1	10	95	0	0	0	0	2	0	0	0	644	//세이트장갑
70	-1	11	61	0	0	0	0	2	0	0	0	644	//피어싱그로브부츠
70	-1	15	14	0	0	0	0	0	0	0	0	100	//텔레키네시스법서
70	-1	12	18	0	0	0	0	0	0	0	0	100	//아이스애로우구슬
70	-1	15	26	0	0	0	0	0	0	0	0	100	//위크니스양피지
70	-1	15	17	0	0	0	0	0	0	0	0	100	//서든아이스법서
70	-1	15	27	0	0	0	0	0	0	0	0	100	//이너베이션양피지
70	-1	12	277	0	0	0	0	0	0	0	0	100	//브래쉬스크롤
70	-1	13	14	0	0	0	0	0	0	0	0	500	//로크의깃털
//퀸레이너 엑설런트													
70	-1	4	32	0	0	0	0	2	0	1	0	2	//전투화살통
70	-1	1	7	0	0	0	0	2	0	1	0	2	//라르칸도끼
70	-1	1	8	0	0	0	0	2	0	1	0	2	//반월도끼
70	-1	4	4	0	0	0	0	2	0	1	0	2	//타이거보우
70	-1	4	12	0	0	0	0	2	0	1	0	2	//서펜트석궁
70	-1	4	5	0	0	0	0	2	0	1	0	2	//실버보우
70	-1	0	10	0	0	0	0	2	0	1	0	2	//빛의검
70	-1	0	11	0	0	0	0	2	0	1	0	2	//전설의검
70	-1	0	13	0	0	0	0	2	0	1	0	2	//더블블레이드
70	-1	0	15	0	0	0	0	2	0	1	0	2	//거대한검
70	-1	0	32	0	0	0	0	2	0	1	0	2	//세크리드글러브
70	-1	0	12	0	0	0	0	2	0	1	0	2	//태양검
70	-1	3	0	0	0	0	0	2	0	1	0	2	//광선봉
70	-1	3	4	0	0	0	0	2	0	1	0	2	//서펜트스피어
70	-1	3	8	0	0	0	0	2	0	1	0	2	//그레이트사이드
70	-1	5	3	0	0	0	0	2	0	1	0	2	//번개지팡이
70	-1	5	4	0	0	0	0	2	0	1	0	2	//고르곤지팡이
70	-1	5	15	0	0	0	0	2	0	1	0	2	//바이올렌윈드스틱
70	-1	5	21	0	0	0	0	2	0	1	0	2	//사아무트의서
70	-1	2	8	0	0	0	0	2	0	1	0	2	//배틀셉터
70	-1	6	8	0	0	0	0	2	0	1	0	2	//타워방패
70	-1	6	31	0	0	0	0	2	0	1	0	2	//알라크란실드
70	-1	6	11	0	0	0	0	2	0	1	0	2	//서펜트방패
70	-1	6	14	0	0	0	0	2	0	1	0	2	//전설의방패
70	-1	6	12	0	0	0	0	2	0	1	0	2	//브론즈방패
70	-1	7	13	0	0	0	0	2	0	1	0	3	//정령헬멧
70	-1	9	13	0	0	0	0	2	0	1	0	3	//정령바지
70	-1	11	13	0	0	0	0	2	0	1	0	3	//정령부츠
70	-1	7	92	0	0	0	0	2	0	1	0	2	//그루힐헬멧
70	-1	10	92	0	0	0	0	2	0	1	0	2	//그루힐장갑
70	-1	9	92	0	0	0	0	2	0	1	0	2	//그루힐바지
70	-1	7	9	0	0	0	0	2	0	1	0	3	//철판헬멧
70	-1	8	9	0	0	0	0	2	0	1	0	3	//철판갑옷
70	-1	10	9	0	0	0	0	2	0	1	0	3	//철판장갑
70	-1	9	9	0	0	0	0	2	0	1	0	3	//철판바지
70	-1	11	9	0	0	0	0	2	0	1	0	3	//철판부츠
70	-1	7	25	0	0	0	0	2	0	1	0	3	//라운드마스크
70	-1	10	25	0	0	0	0	2	0	1	0	3	//라운드장갑
70	-1	9	25	0	0	0	0	2	0	1	0	3	//라운드바지
70	-1	11	25	0	0	0	0	2	0	1	0	3	//라운드부츠
70	-1	7	3	0	0	0	0	2	0	1	0	3	//전설의헬멧
70	-1	8	3	0	0	0	0	2	0	1	0	3	//전설의갑옷
70	-1	9	3	0	0	0	0	2	0	1	0	3	//전설의바지
70	-1	11	3	0	0	0	0	2	0	1	0	3	//전설의부츠
70	-1	7	40	0	0	0	0	2	0	1	0	3	//레드윙헬멧
70	-1	8	40	0	0	0	0	2	0	1	0	3	//레드윙갑옷
70	-1	9	40	0	0	0	0	2	0	1	0	3	//레드윙바지
