//////////////////////////////////////////////////////////////////////////////////////												
// [칼리마2]	EachMonsterBag25											
// [ Start  ] 	2015-03-20											
// [ Latest ]	2015-03-20 17:26											
// [ Author ]	박혜진											
// [ Version ]	0.0.0.1			*일반 아이템들 오토돌리는데 1~2개씩 보이는 느낌으로								
// [ Text ]												
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트											
//////////////////////////////////////////////////////////////////////////////////////												
												
//사냥 마리 수	32400											
												
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)
177	-1	12	12	0	0	0	0	0	0	0	0	2000
177	-1	15	34	0	0	0	0	0	0	0	0	2000
177	-1	15	31	0	0	0	0	0	0	0	0	2000
177	-1	15	33	0	0	0	0	0	0	0	0	2000
177	-1	14	2	0	0	0	0	0	0	0	0	20000
177	-1	14	3	0	0	0	0	0	0	0	0	20000
177	-1	14	5	0	0	0	0	0	0	0	0	20000
177	-1	14	6	0	0	0	0	0	0	0	0	20000
177	-1	14	38	0	0	0	0	0	0	0	0	20000
//이시스2 엑설런트												
177	-1	1	0	0	0	0	0	2	0	1	0	8
177	-1	1	1	0	0	0	0	2	0	1	0	8
177	-1	2	0	0	0	0	0	2	0	1	0	8
177	-1	4	0	0	0	0	0	2	0	1	0	8
177	-1	4	8	0	0	0	0	2	0	1	0	8
177	-1	0	1	0	0	0	0	2	0	1	0	8
177	-1	0	0	0	0	0	0	2	0	1	0	8
177	-1	5	0	0	0	0	0	2	0	1	0	8
177	-1	6	0	0	0	0	0	2	0	1	0	8
177	-1	6	4	0	0	0	0	2	0	1	0	8
177	-1	7	2	0	0	0	0	2	0	1	0	8
177	-1	10	2	0	0	0	0	2	0	1	0	8
177	-1	11	2	0	0	0	0	2	0	1	0	8
177	-1	7	5	0	0	0	0	2	0	1	0	8
177	-1	10	5	0	0	0	0	2	0	1	0	8
177	-1	11	5	0	0	0	0	2	0	1	0	8
177	-1	7	10	0	0	0	0	2	0	1	0	7
177	-1	10	10	0	0	0	0	2	0	1	0	7
177	-1	11	10	0	0	0	0	2	0	1	0	7
//로그센츄리온2 34												
178	-1	1	3	0	0	0	2	2	0	0	0	4370
178	-1	1	4	0	0	0	2	2	0	0	0	4370
178	-1	1	5	0	0	0	2	2	0	0	0	4370
178	-1	1	6	0	0	0	2	2	0	0	0	4370
178	-1	2	2	0	0	0	2	2	0	0	0	4370
178	-1	4	2	0	0	0	2	2	0	0	0	4370
178	-1	4	10	0	0	0	2	2	0	0	0	4370
178	-1	4	3	0	0	0	2	2	0	0	0	4370
178	-1	4	11	0	0	0	2	2	0	0	0	4370
178	-1	0	3	0	0	0	2	2	0	0	0	4370
178	-1	0	6	0	0	0	2	2	0	0	0	4370
178	-1	0	7	0	0	0	2	2	0	0	0	4370
178	-1	0	8	0	0	0	2	2	0	0	0	4370
178	-1	0	9	0	0	0	2	2	0	0	0	4370
178	-1	3	17	0	0	0	2	2	0	0	0	4370
178	-1	3	6	0	0	0	2	2	0	0	0	4370
178	-1	3	1	0	0	0	2	2	0	0	0	4370
178	-1	3	3	0	0	0	2	2	0	0	0	4370
178	-1	5	1	0	0	0	2	2	0	0	0	4370
178	-1	5	2	0	0	0	2	2	0	0	0	4370
178	-1	5	14	0	0	0	2	2	0	0	0	4370
178	-1	6	10	0	0	0	2	2	0	0	0	4370
178	-1	6	3	0	0	0	2	2	0	0	0	4370
178	-1	6	9	0	0	0	2	2	0	0	0	4370
178	-1	6	7	0	0	0	2	2	0	0	0	4370
178	-1	7	0	0	0	0	0	2	0	0	0	4370
178	-1	8	0	0	0	0	0	2	0	0	0	4370
178	-1	7	91	0	0	0	0	2	0	0	0	4370
178	-1	8	91	0	0	0	0	2	0	0	0	4370
178	-1	9	91	0	0	0	0	2	0	0	0	4370
178	-1	7	4	0	0	0	0	2	0	0	0	4370
178	-1	8	4	0	0	0	0	2	0	0	0	4370
178	-1	9	4	0	0	0	0	2	0	0	0	4370
178	-1	11	4	0	0	0	0	2	0	0	0	4370
178	-1	7	11	0	0	0	0	2	0	0	0	4370
178	-1	8	11	0	0	0	0	2	0	0	0	4370
178	-1	9	11	0	0	0	0	2	0	0	0	4370
178	-1	7	6	0	0	0	0	2	0	0	0	4370
178	-1	8	6	0	0	0	0	2	0	0	0	4370
178	-1	10	6	0	0	0	0	2	0	0	0	4370
178	-1	9	6	0	0	0	0	2	0	0	0	4370
178	-1	11	6	0	0	0	0	2	0	0	0	4370
178	-1	7	39	0	0	0	0	2	0	0	0	4370
178	-1	8	39	0	0	0	0	2	0	0	0	4370
178	-1	10	39	0	0	0	0	2	0	0	0	4370
178	-1	9	39	0	0	0	0	2	0	0	0	4370
178	-1	11	39	0	0	0	0	2	0	0	0	4370
178	-1	7	12	0	0	0	0	2	0	0	0	4370
178	-1	8	12	0	0	0	0	2	0	0	0	4370
178	-1	10	12	0	0	0	0	2	0	0	0	4370
178	-1	9	12	0	0	0	0	2	0	0	0	4370
178	-1	11	12	0	0	0	0	2	0	0	0	4370
178	-1	7	7	0	0	0	0	2	0	0	0	4370
178	-1	10	7	0	0	0	0	2	0	0	0	4370
178	-1	9	7	0	0	0	0	2	0	0	0	4370
178	-1	11	7	0	0	0	0	2	0	0	0	4370
178	-1	10	8	0	0	0	0	2	0	0	0	4370
178	-1	11	8	0	0	0	0	2	0	0	0	4370
178	-1	13	9	0	0	0	0	0	2	0	0	4370
178	-1	13	8	0	0	0	0	0	2	0	0	4370
178	-1	13	12	0	0	0	0	0	2	0	0	4370
178	-1	13	21	0	0	0	0	0	2	0	0	4370
178	-1	13	25	0	0	0	0	0	2	0	0	4370
178	-1	15	13	0	0	0	0	0	0	0	0	2000
178	-1	15	23	0	0	0	0	0	0	0	0	2000
178	-1	12	14	0	0	0	0	0	0	0	0	2000
178	-1	12	17	0	0	0	0	0	0	0	0	2000
178	-1	15	21	0	0	0	0	0	0	0	0	2000
178	-1	15	30	0	0	0	0	0	0	0	0	2000
178	-1	15	32	0	0	0	0	0	0	0	0	2000
178	-1	12	19	0	0	0	0	0	0	0	0	2000
178	-1	12	12	0	0	0	0	0	0	0	0	2000
178	-1	15	34	0	0	0	0	0	0	0	0	2000
178	-1	15	31	0	0	0	0	0	0	0	0	2000
178	-1	15	33	0	0	0	0	0	0	0	0	2000
178	-1	14	2	0	0	0	0	0	0	0	0	20000
178	-1	14	3	0	0	0	0	0	0	0	0	20000
178	-1	14	5	0	0	0	0	0	0	0	0	20000
178	-1	14	6	0	0	0	0	0	0	0	0	20000
178	-1	14	38	0	0	0	0	0	0	0	0	20000
//로그센츄리온2 엑설런트												
178	-1	1	0	0	0	0	0	2	0	1	0	6
178	-1	1	1	0	0	0	0	2	0	1	0	6
178	-1	2	0	0	0	0	0	2	0	1	0	6
178	-1	4	0	0	0	0	0	2	0	1	0	6
178	-1	4	8	0	0	0	0	2	0	1	0	6
178	-1	4	1	0	0	0	0	2	0	1	0	6
178	-1	0	1	0	0	0	0	2	0	1	0	6
178	-1	0	0	0	0	0	0	2	0	1	0	6
178	-1	0	2	0	0	0	0	2	0	1	0	6
178	-1	5	0	0	0	0	0	2	0	1	0	6
178	-1	6	0	0	0	0	0	2	0	1	0	6
178	-1	6	4	0	0	0	0	2	0	1	0	6
178	-1	6	1	0	0	0	0	2	0	1	0	6
178	-1	7	2	0	0	0	0	2	0	1	0	6
178	-1	10	2	0	0	0	0	2	0	1	0	6
178	-1	9	2	0	0	0	0	2	0	1	0	6
178	-1	11	2	0	0	0	0	2	0	1	0	6
178	-1	7	5	0	0	0	0	2	0	1	0	6
178	-1	10	5	0	0	0	0	2	0	1	0	6
178	-1	9	5	0	0	0	0	2	0	1	0	6
178	-1	11	5	0	0	0	0	2	0	1	0	6
178	-1	7	10	0	0	0	0	2	0	1	0	6
178	-1	10	10	0	0	0	0	2	0	1	0	5
178	-1	9	10	0	0	0	0	2	0	1	0	5
178	-1	11	10	0	0	0	0	2	0	1	0	5
//블러디솔져 37												
176	-1	1	4	0	0	0	2	2	0	0	0	4835
176	-1	1	5	0	0	0	2	2	0	0	0	4835
176	-1	1	6	0	0	0	2	2	0	0	0	4835
176	-1	2	2	0	0	0	2	2	0	0	0	4835
176	-1	4	10	0	0	0	2	2	0	0	0	4835
176	-1	4	3	0	0	0	2	2	0	0	0	4835
176	-1	4	11	0	0	0	2	2	0	0	0	4835
176	-1	0	6	0	0	0	2	2	0	0	0	4835
176	-1	0	7	0	0	0	2	2	0	0	0	4835
176	-1	0	8	0	0	0	2	2	0	0	0	4835
176	-1	0	9	0	0	0	2	2	0	0	0	4835
176	-1	0	5	0	0	0	2	2	0	0	0	4835
176	-1	3	17	0	0	0	2	2	0	0	0	4835
176	-1	3	6	0	0	0	2	2	0	0	0	4835
176	-1	3	1	0	0	0	2	2	0	0	0	4835
176	-1	3	3	0	0	0	2	2	0	0	0	4835
176	-1	3	7	0	0	0	2	2	0	0	0	4835
176	-1	5	2	0	0	0	2	2	0	0	0	4835
176	-1	5	14	0	0	0	2	2	0	0	0	4835
176	-1	6	3	0	0	0	2	2	0	0	0	4835
176	-1	6	9	0	0	0	2	2	0	0	0	4835
176	-1	6	7	0	0	0	2	2	0	0	0	4835
176	-1	6	5	0	0	0	2	2	0	0	0	4835
176	-1	7	91	0	0	0	0	2	0	0	0	4835
176	-1	8	91	0	0	0	0	2	0	0	0	4835
176	-1	9	91	0	0	0	0	2	0	0	0	4835
176	-1	8	4	0	0	0	0	2	0	0	0	4835
176	-1	9	4	0	0	0	0	2	0	0	0	4835
176	-1	8	11	0	0	0	0	2	0	0	0	4835
176	-1	7	6	0	0	0	0	2	0	0	0	4835
176	-1	8	6	0	0	0	0	2	0	0	0	4835
176	-1	10	6	0	0	0	0	2	0	0	0	4835
176	-1	9	6	0	0	0	0	2	0	0	0	4835
176	-1	11	6	0	0	0	0	2	0	0	0	4835
176	-1	7	39	0	0	0	0	2	0	0	0	4835
176	-1	8	39	0	0	0	0	2	0	0	0	4835
176	-1	10	39	0	0	0	0	2	0	0	0	4835
176	-1	9	39	0	0	0	0	2	0	0	0	4835
176	-1	11	39	0	0	0	0	2	0	0	0	4835
176	-1	7	12	0	0	0	0	2	0	0	0	4835
176	-1	8	12	0	0	0	0	2	0	0	0	4835
176	-1	10	12	0	0	0	0	2	0	0	0	4835
176	-1	9	12	0	0	0	0	2	0	0	0	4835
176	-1	11	12	0	0	0	0	2	0	0	0	4835
176	-1	7	7	0	0	0	0	2	0	0	0	4835
176	-1	10	7	0	0	0	0	2	0	0	0	4835
176	-1	9	7	0	0	0	0	2	0	0	0	4835
176	-1	11	7	0	0	0	0	2	0	0	0	4835
176	-1	7	8	0	0	0	0	2	0	0	0	4835
176	-1	10	8	0	0	0	0	2	0	0	0	4835
176	-1	9	8	0	0	0	0	2	0	0	0	4835
176	-1	11	8	0	0	0	0	2	0	0	0	4835
176	-1	13	8	0	0	0	0	0	2	0	0	4835
176	-1	13	12	0	0	0	0	0	2	0	0	4835
176	-1	13	21	0	0	0	0	0	2	0	0	4835
176	-1	13	25	0	0	0	0	0	2	0	0	4835
176	-1	15	13	0	0	0	0	0	0	0	0	2000
176	-1	15	23	0	0	0	0	0	0	0	0	2000
176	-1	12	14	0	0	0	0	0	0	0	0	2000
176	-1	12	17	0	0	0	0	0	0	0	0	2000
176	-1	15	21	0	0	0	0	0	0	0	0	2000
176	-1	15	30	0	0	0	0	0	0	0	0	2000
176	-1	15	32	0	0	0	0	0	0	0	0	2000
176	-1	12	19	0	0	0	0	0	0	0	0	2000
176	-1	12	12	0	0	0	0	0	0	0	0	2000
176	-1	15	34	0	0	0	0	0	0	0	0	2000
176	-1	15	31	0	0	0	0	0	0	0	0	2000
176	-1	15	33	0	0	0	0	0	0	0	0	2000
176	-1	14	2	0	0	0	0	0	0	0	0	20000
176	-1	14	3	0	0	0	0	0	0	0	0	20000
176	-1	14	5	0	0	0	0	0	0	0	0	20000
176	-1	14	6	0	0	0	0	0	0	0	0	20000
176	-1	14	38	0	0	0	0	0	0	0	0	20000
//블러디솔져2 엑설런트												
176	-1	1	0	0	0	0	0	2	0	1	0	4
176	-1	1	1	0	0	0	0	2	0	1	0	4
176	-1	2	0	0	0	0	0	2	0	1	0	4
176	-1	4	0	0	0	0	0	2	0	1	0	4
176	-1	4	8	0	0	0	0	2	0	1	0	4
176	-1	4	1	0	0	0	0	2	0	1	0	4
176	-1	4	9	0	0	0	0	2	0	1	0	4
176	-1	0	1	0	0	0	0	2	0	1	0	4
176	-1	0	0	0	0	0	0	2	0	1	0	4
176	-1	0	4	0	0	0	0	2	0	1	0	4
176	-1	0	2	0	0	0	0	2	0	1	0	4
176	-1	5	0	0	0	0	0	2	0	1	0	4
176	-1	6	0	0	0	0	0	2	0	1	0	5
176	-1	6	4	0	0	0	0	2	0	1	0	5
176	-1	6	1	0	0	0	0	2	0	1	0	5
176	-1	6	2	0	0	0	0	2	0	1	0	5
176	-1	7	2	0	0	0	0	2	0	1	0	5
176	-1	8	2	0	0	0	0	2	0	1	0	5
176	-1	10	2	0	0	0	0	2	0	1	0	5
176	-1	9	2	0	0	0	0	2	0	1	0	5
176	-1	11	2	0	0	0	0	2	0	1	0	5
176	-1	7	5	0	0	0	0	2	0	1	0	5
176	-1	8	5	0	0	0	0	2	0	1	0	5
176	-1	10	5	0	0	0	0	2	0	1	0	5
176	-1	9	5	0	0	0	0	2	0	1	0	5
176	-1	11	5	0	0	0	0	2	0	1	0	5
176	-1	7	10	0	0	0	0	2	0	1	0	4
176	-1	8	10	0	0	0	0	2	0	1	0	4
176	-1	10	10	0	0	0	0	2	0	1	0	4
176	-1	9	10	0	0	0	0	2	0	1	0	4
176	-1	11	10	0	0	0	0	2	0	1	0	4
176	-1	10	91	0	0	0	0	2	0	1	0	4
176	-1	11	0	0	0	0	0	2	0	1	0	5
//데스엔젤2 40												
174	-1	1	4	0	0	0	2	2	0	0	0	5170
174	-1	1	5	0	0	0	2	2	0	0	0	5170
174	-1	1	6	0	0	0	2	2	0	0	0	5170
174	-1	2	2	0	0	0	2	2	0	0	0	5170
174	-1	2	3	0	0	0	2	2	0	0	0	5170
174	-1	4	3	0	0	0	2	2	0	0	0	5170
174	-1	4	11	0	0	0	2	2	0	0	0	5170
174	-1	4	4	0	0	0	2	2	0	0	0	5170
174	-1	0	7	0	0	0	2	2	0	0	0	5170
174	-1	0	8	0	0	0	2	2	0	0	0	5170
174	-1	0	9	0	0	0	2	2	0	0	0	5170
174	-1	0	5	0	0	0	2	2	0	0	0	5170
174	-1	0	10	0	0	0	2	2	0	0	0	5170
174	-1	3	17	0	0	0	2	2	0	0	0	5170
174	-1	3	1	0	0	0	2	2	0	0	0	5170
174	-1	3	3	0	0	0	2	2	0	0	0	5170
174	-1	3	7	0	0	0	2	2	0	0	0	5170
174	-1	5	2	0	0	0	2	2	0	0	0	5170
174	-1	5	14	0	0	0	2	2	0	0	0	5170
174	-1	6	9	0	0	0	2	2	0	0	0	5170
174	-1	6	7	0	0	0	2	2	0	0	0	5170
174	-1	6	5	0	0	0	2	2	0	0	0	5170
174	-1	6	8	0	0	0	2	2	0	0	0	5170
174	-1	6	31	0	0	0	2	2	0	0	0	5170
174	-1	8	91	0	0	0	0	2	0	0	0	5170
174	-1	9	91	0	0	0	0	2	0	0	0	5170
174	-1	8	4	0	0	0	0	2	0	0	0	5170
174	-1	7	6	0	0	0	0	2	0	0	0	5170
174	-1	8	6	0	0	0	0	2	0	0	0	5170
174	-1	10	6	0	0	0	0	2	0	0	0	5170
174	-1	9	6	0	0	0	0	2	0	0	0	5170
174	-1	11	6	0	0	0	0	2	0	0	0	5170
174	-1	7	39	0	0	0	0	2	0	0	0	5170
174	-1	8	39	0	0	0	0	2	0	0	0	5170
174	-1	10	39	0	0	0	0	2	0	0	0	5170
174	-1	9	39	0	0	0	0	2	0	0	0	5170
174	-1	11	39	0	0	0	0	2	0	0	0	5170
174	-1	7	12	0	0	0	0	2	0	0	0	5170
174	-1	8	12	0	0	0	0	2	0	0	0	5170
174	-1	10	12	0	0	0	0	2	0	0	0	5170
174	-1	9	12	0	0	0	0	2	0	0	0	5170
174	-1	11	12	0	0	0	0	2	0	0	0	5170
174	-1	7	7	0	0	0	0	2	0	0	0	5170
174	-1	8	7	0	0	0	0	2	0	0	0	5170
174	-1	10	7	0	0	0	0	2	0	0	0	5170
174	-1	9	7	0	0	0	0	2	0	0	0	5170
174	-1	11	7	0	0	0	0	2	0	0	0	5170
174	-1	7	8	0	0	0	0	2	0	0	0	5170
174	-1	8	8	0	0	0	0	2	0	0	0	5170
174	-1	10	8	0	0	0	0	2	0	0	0	5170
174	-1	9	8	0	0	0	0	2	0	0	0	5170
174	-1	11	8	0	0	0	0	2	0	0	0	5170
174	-1	7	13	0	0	0	0	2	0	0	0	5170
174	-1	10	13	0	0	0	0	2	0	0	0	5170
174	-1	11	13	0	0	0	0	2	0	0	0	5170
174	-1	10	92	0	0	0	0	2	0	0	0	5170
174	-1	13	21	0	0	0	0	0	2	0	0	5170
174	-1	13	25	0	0	0	0	0	2	0	0	5170
174	-1	13	22	0	0	0	0	0	2	0	0	5170
174	-1	15	13	0	0	0	0	0	0	0	0	2000
174	-1	15	23	0	0	0	0	0	0	0	0	2000
174	-1	12	14	0	0	0	0	0	0	0	0	2000
174	-1	12	17	0	0	0	0	0	0	0	0	2000
174	-1	15	21	0	0	0	0	0	0	0	0	2000
174	-1	15	30	0	0	0	0	0	0	0	0	2000
174	-1	15	32	0	0	0	0	0	0	0	0	2000
174	-1	12	19	0	0	0	0	0	0	0	0	2000
174	-1	12	12	0	0	0	0	0	0	0	0	2000
174	-1	15	34	0	0	0	0	0	0	0	0	2000
174	-1	15	31	0	0	0	0	0	0	0	0	2000
174	-1	15	33	0	0	0	0	0	0	0	0	2000
174	-1	14	3	0	0	0	0	0	0	0	0	20000
174	-1	14	6	0	0	0	0	0	0	0	0	20000
174	-1	14	39	0	0	0	0	0	0	0	0	20000
//데스엔젤2 엑설런트												
174	-1	1	0	0	0	0	0	2	0	1	0	4
174	-1	1	1	0	0	0	0	2	0	1	0	4
174	-1	1	2	0	0	0	0	2	0	1	0	4
174	-1	2	0	0	0	0	0	2	0	1	0	4
174	-1	2	1	0	0	0	0	2	0	1	0	4
174	-1	4	0	0	0	0	0	2	0	1	0	4
174	-1	4	8	0	0	0	0	2	0	1	0	4
174	-1	4	1	0	0	0	0	2	0	1	0	4
174	-1	4	9	0	0	0	0	2	0	1	0	4
174	-1	0	1	0	0	0	0	2	0	1	0	4
174	-1	0	0	0	0	0	0	2	0	1	0	4
174	-1	0	4	0	0	0	0	2	0	1	0	4
174	-1	3	13	0	0	0	0	2	0	1	0	4
174	-1	0	2	0	0	0	0	2	0	1	0	4
174	-1	3	5	0	0	0	0	2	0	1	0	4
174	-1	5	0	0	0	0	0	2	0	1	0	4
174	-1	6	6	0	0	0	0	2	0	1	0	3
174	-1	6	0	0	0	0	0	2	0	1	0	3
174	-1	6	4	0	0	0	0	2	0	1	0	3
174	-1	6	1	0	0	0	0	2	0	1	0	3
174	-1	6	2	0	0	0	0	2	0	1	0	3
174	-1	6	29	0	0	0	0	2	0	1	0	3
174	-1	11	11	0	0	0	0	2	0	1	0	3
174	-1	10	11	0	0	0	0	2	0	1	0	3
174	-1	7	2	0	0	0	0	2	0	1	0	3
174	-1	8	2	0	0	0	0	2	0	1	0	3
174	-1	10	2	0	0	0	0	2	0	1	0	3
174	-1	9	2	0	0	0	0	2	0	1	0	3
174	-1	11	2	0	0	0	0	2	0	1	0	3
174	-1	7	5	0	0	0	0	2	0	1	0	3
174	-1	8	5	0	0	0	0	2	0	1	0	3
174	-1	10	5	0	0	0	0	2	0	1	0	3
174	-1	9	5	0	0	0	0	2	0	1	0	3
174	-1	11	5	0	0	0	0	2	0	1	0	3
174	-1	7	10	0	0	0	0	2	0	1	0	3
174	-1	8	10	0	0	0	0	2	0	1	0	3
174	-1	10	10	0	0	0	0	2	0	1	0	3
174	-1	9	10	0	0	0	0	2	0	1	0	3
174	-1	11	10	0	0	0	0	2	0	1	0	3
174	-1	10	91	0	0	0	0	2	0	1	0	3
174	-1	10	0	0	0	0	0	2	0	1	0	3
174	-1	11	0	0	0	0	0	2	0	1	0	3
//네크론2 44												
179	-1	1	4	0	0	0	2	2	0	0	0	4788
179	-1	1	5	0	0	0	2	2	0	0	0	4788
179	-1	1	6	0	0	0	2	2	0	0	0	4788
179	-1	2	3	0	0	0	2	2	0	0	0	4788
179	-1	4	3	0	0	0	2	2	0	0	0	4788
179	-1	4	11	0	0	0	2	2	0	0	0	4788
179	-1	4	4	0	0	0	2	2	0	0	0	4788
179	-1	0	8	0	0	0	2	2	0	0	0	4788
179	-1	0	9	0	0	0	2	2	0	0	0	4788
179	-1	0	5	0	0	0	2	2	0	0	0	4788
179	-1	0	10	0	0	0	2	2	0	0	0	4788
179	-1	0	11	0	0	0	2	2	0	0	0	4788
179	-1	3	3	0	0	0	2	2	0	0	0	4788
179	-1	3	7	0	0	0	2	2	0	0	0	4788
179	-1	3	0	0	0	0	2	2	0	0	0	4788
179	-1	5	2	0	0	0	2	2	0	0	0	4788
179	-1	5	3	0	0	0	2	2	0	0	0	4788
179	-1	5	14	0	0	0	2	2	0	0	0	4788
179	-1	5	15	0	0	0	2	2	0	0	0	4788
179	-1	6	7	0	0	0	2	2	0	0	0	4788
179	-1	6	5	0	0	0	2	2	0	0	0	4788
179	-1	6	8	0	0	0	2	2	0	0	0	4788
179	-1	6	31	0	0	0	2	2	0	0	0	4788
179	-1	8	91	0	0	0	0	2	0	0	0	4788
179	-1	7	6	0	0	0	0	2	0	0	0	4788
179	-1	8	6	0	0	0	0	2	0	0	0	4788
179	-1	7	39	0	0	0	0	2	0	0	0	4788
179	-1	8	39	0	0	0	0	2	0	0	0	4788
179	-1	9	39	0	0	0	0	2	0	0	0	4788
179	-1	11	39	0	0	0	0	2	0	0	0	4788
179	-1	7	12	0	0	0	0	2	0	0	0	4788
179	-1	8	12	0	0	0	0	2	0	0	0	4788
179	-1	10	12	0	0	0	0	2	0	0	0	4788
179	-1	9	12	0	0	0	0	2	0	0	0	4788
179	-1	11	12	0	0	0	0	2	0	0	0	4788
179	-1	7	7	0	0	0	0	2	0	0	0	4788
179	-1	8	7	0	0	0	0	2	0	0	0	4788
179	-1	10	7	0	0	0	0	2	0	0	0	4788
179	-1	9	7	0	0	0	0	2	0	0	0	4788
179	-1	11	7	0	0	0	0	2	0	0	0	4788
179	-1	7	8	0	0	0	0	2	0	0	0	4788
179	-1	8	8	0	0	0	0	2	0	0	0	4788
179	-1	10	8	0	0	0	0	2	0	0	0	4788
179	-1	9	8	0	0	0	0	2	0	0	0	4788
